Index,c_T_M,c_T_Q,c_T_X,c_T_X_1,c_T_X_2,c_T_Y,c_T_Y_1,c_T_Y_2,c_T_Z,c_T_Z_1,c_T_Z_2,c_T_u
18,2.4304233296350303e-15,8.121292111217082e-16,3.7996541989359566e-16,9.194240339485744e-16,4.1726426332199516e-16,4.1428220641170233e-16,4.871224046634289e-16,7.875695893543679e-16,4.593975599896896e-16,7.063617368481538e-16,6.047758288019302e-16,2.2971549863505994e-16
19,2.4290857613840547e-15,8.117911772866279e-16,3.7967012006520793e-16,9.193670583173107e-16,4.1687858944710863e-16,4.140265425571089e-16,4.867470760849475e-16,7.873995783152286e-16,4.591865514434172e-16,7.058585013164015e-16,6.046103346486705e-16,2.295890761497321e-16
20,2.429802208131969e-15,8.120079771063058e-16,3.797706942854739e-16,9.196117482237916e-16,4.169889128872064e-16,4.141368627691856e-16,4.868774118966821e-16,7.876066825041292e-16,4.592943538064072e-16,7.061849082210764e-16,6.046513488787427e-16,2.29656792304336e-16
21,2.429851059673872e-15,8.120555078020162e-16,3.798673718073754e-16,9.194504767315048e-16,4.1713195486465837e-16,4.142103947926817e-16,4.870203680352236e-16,7.875074636149834e-16,4.593657313337694e-16,7.059160363503707e-16,6.049833101944227e-16,2.2966140958897547e-16
22,2.4303101979960494e-15,8.121226753090948e-16,3.7992744361154693e-16,9.195445712851358e-16,4.1720271091232647e-16,4.142532102888644e-16,4.870510404597461e-16,7.876720427139268e-16,4.594115783252884e-16,7.061792418546431e-16,6.049224464627546e-16,2.2970480581025736e-16
23,2.430320107923368e-15,8.120948567642271e-16,3.7986981610363345e-16,9.196715837151723e-16,4.171145537970223e-16,4.1420639433542057e-16,4.869499529045693e-16,7.877778814701582e-16,4.593753012220774e-16,7.063453246742442e-16,6.047353472637623e-16,2.297057424635011e-16
24,2.430107620656913e-15,8.120202713690338e-16,3.7990682479269487e-16,9.19402119233309e-16,4.1718871423042035e-16,4.142135301201536e-16,4.870034507297693e-16,7.876005547987415e-16,4.593675816302093e-16,7.061184109678262e-16,6.048602415578646e-16,2.296856588765094e-16
25,2.4299813969208785e-15,8.120685944398383e-16,3.7999835041281033e-16,9.190126717703877e-16,4.1734637033481207e-16,4.1430841327404463e-16,4.87267261901692e-16,7.871380510116257e-16,4.593584986892868e-16,7.060858478116626e-16,6.048599742736368e-16,2.2967372863040406e-16
26,2.429374428759952e-15,8.119167004610448e-16,3.799315735994439e-16,9.187477131906367e-16,4.172827218925181e-16,4.142417255709389e-16,4.872248426545569e-16,7.868596034716782e-16,4.59266977105568e-16,7.058379697296684e-16,6.048068779968656e-16,2.296163600263248e-16
27,2.4300906549766634e-15,8.118711387399342e-16,3.799347163374646e-16,9.191493024422539e-16,4.1724928856081657e-16,4.1418139439060106e-16,4.869580301352425e-16,7.875717593540618e-16,4.593271639038986e-16,7.061744609677362e-16,6.047327752114598e-16,2.296840553370558e-16
