Index,C_c_0,C_c_2ws,C_c_ws,C_s_2ws,C_s_ws,S_c_0,S_c_2ws,S_c_ws,S_s_2ws,S_s_ws
20,-3.02052366113867e-14,-1.972276134124876e-14,-1.6526665877429068e-14,-1.8086701213291428e-14,2.9493248059663675e-15,1.7153137758049956e-14,2.1981126240510763e-14,-1.2902852350436325e-14,-2.4864884468881698e-14,-6.9931252045395855e-15
21,-3.022820777970878e-14,1.1339987807686034e-14,1.3355659510002581e-14,-1.833506792771986e-14,7.261168405393715e-15,1.715904141684713e-14,2.567582784517079e-14,-2.3496878027472855e-15,-1.1477268424348259e-15,1.5669207939065394e-14
22,-3.0224398525934543e-14,5.953181862490892e-15,-3.018984933386181e-15,1.1672274782230029e-14,-9.71370430988579e-15,1.715346921088687e-14,1.8442593660515455e-15,1.0732857700790138e-14,1.4555066331976085e-15,-8.982122440876535e-15
23,-3.020589794595706e-14,3.6650534028346905e-15,6.0905488726753055e-15,-1.5419823858699325e-14,-1.2862398624721185e-14,1.7157445362759586e-14,2.7476668271432054e-15,6.3816138560689066e-15,1.7118837548467666e-14,2.2425090150762217e-15
24,-3.0245629438443876e-14,1.3565209923554918e-14,1.891919380473557e-14,1.594542922641132e-14,-1.1164115657043295e-14,1.7147176277333772e-14,-8.478961263476705e-15,1.602210026365948e-14,1.0341180310757148e-14,-1.8875557277293739e-16
25,-3.022218731463782e-14,-1.2041657928657698e-14,1.2830412612663335e-14,-4.04124188818759e-15,1.7323267480887277e-14,1.7131836755692617e-14,2.6966371683411932e-15,-1.309854011646224e-14,1.8237731115646685e-14,1.7951390939229388e-14
26,-3.0227002514799473e-14,-2.057100980722076e-14,-2.6574952415226958e-14,1.9767504917238563e-14,7.427342824323778e-15,1.7131292996982673e-14,-2.2601554311877557e-14,-2.1153138639881926e-14,-2.6778505067814502e-14,-9.94590925956778e-15
27,-3.0276753080491974e-14,1.4180535143186653e-14,-3.9635131786477064e-14,-4.665182131630146e-15,-8.864463119396143e-15,1.7168781528266318e-14,-8.311816230072114e-15,9.120213090242289e-15,3.5710224574663876e-15,-8.59059522319559e-15
28,-3.0199252053089836e-14,-1.1327403570640397e-14,-2.6963114434458467e-14,-2.9169272260331656e-15,-5.580715697214701e-15,1.7171543588883253e-14,-1.0785460034965254e-14,6.0482878844728625e-15,-2.306878409277977e-15,-1.3309493541860234e-14
29,-3.020250154078888e-14,-2.6671853958396144e-14,1.8826651015181925e-14,1.0697377295972789e-16,3.2679423338220066e-15,1.7234108066505428e-14,-2.0246937834718123e-14,-1.8050395113112374e-14,-2.2424817043835963e-14,3.538375211128559e-14
30,-3.025591808433842e-14,-3.751971834178567e-15,2.7880888744811844e-14,-4.869159453167005e-15,2.4644592615463466e-14,1.7157015150758867e-14,4.747727033855098e-15,-4.0231970580041836e-15,-9.183517941871555e-15,9.645378272562379e-15
31,-3.02502695767541e-14,1.961869064140468e-15,7.212810821094712e-15,6.842259964063088e-15,-3.0014464314871344e-14,1.715617459791094e-14,-7.267035390602e-15,8.186013698456247e-15,-1.3729403017859254e-14,-6.831714521094268e-15
32,-3.017392880340329e-14,-9.84119204277797e-15,1.95430477439873e-14,-7.770092722891248e-15,-2.2517739832708188e-14,1.7144491435930477e-14,7.984981346662975e-15,2.1528538644933582e-14,-7.54411400622405e-15,2.999406285566687e-14
