Index,c_T_M,c_T_Q,c_T_X,c_T_X_1,c_T_X_2,c_T_Y,c_T_Y_1,c_T_Y_2,c_T_Z,c_T_Z_1,c_T_Z_2,c_T_u
12,1.6672102399141032e-15,1.3180650997099144e-15,-9.469582615414993e-16,4.402235246334994e-15,-2.897805609518034e-15,7.414320527555955e-16,9.237998053545371e-16,-1.0300640105123934e-16,-3.41955011564028e-16,-2.001090802558671e-15,1.814217477236523e-15,3.483562153718236e-16
13,-1.7764185301825854e-16,1.3201326322449719e-15,-7.316263882372708e-16,-4.1748137371309036e-16,-8.461892349747458e-16,-9.626508786447218e-16,-1.93800512117387e-15,3.552165680893954e-15,1.0965947451389293e-16,4.220659078289383e-15,-5.231259072867871e-15,4.183132070139513e-17
14,3.194526116612726e-15,1.3173308934056305e-15,1.1435049072492552e-17,3.531654538392191e-17,2.725030377928246e-18,9.019530889119344e-16,1.6274396157837242e-15,-2.4576211271992835e-15,-4.355748614984828e-16,-1.0541407925536308e-15,3.6812023678775826e-16,-1.364445326315938e-16
15,-1.2704185409369198e-15,1.3188914542192136e-15,2.0284773733655063e-16,-7.099708565092252e-16,5.357657066858474e-16,-7.810848461862743e-17,-8.752459657668418e-16,3.610886667142139e-15,-2.0628632158901203e-16,-1.0474260077409046e-15,8.863633242400812e-16,-2.1222822413633242e-16
16,-1.5099282662970804e-16,1.3191421835426994e-15,6.588643839279007e-16,4.426742647905376e-15,-7.165433720048885e-16,-1.5343323233280543e-15,-2.314313188996774e-15,2.0804172793517915e-15,3.7545162935214573e-16,5.23785203076467e-16,1.8251096558901444e-16,-2.7452771006075754e-16
17,4.3510231483518594e-15,1.3192843412980253e-15,-1.0338385454191717e-16,3.585952312846302e-15,-1.4486600619979912e-15,-1.0937955635112896e-16,-2.4815071369767744e-16,5.334092457701607e-16,1.514396035244005e-16,7.195244835731741e-16,-5.867983597611578e-16,-1.1147007519205714e-16
18,-4.999570040055653e-15,1.3178462367948325e-15,9.936161532122042e-16,-6.732666011060041e-16,1.6011772687625141e-15,-6.006335119115381e-17,6.220482371727514e-16,-3.2178203184454512e-15,-1.5536828481029893e-16,2.803490482390943e-16,-7.213100258114553e-16,-2.700084387005566e-16
19,-1.2495063605419346e-14,1.3199119214020885e-15,-3.214144035922471e-16,-7.684037283307448e-16,-1.5834254263780878e-16,-1.400627642660592e-15,-2.025874470255947e-15,1.497759216288652e-15,-2.8163235452367506e-16,-1.3736174223085706e-15,1.1384786293359087e-15,-5.692774314258298e-16
20,1.00674046141125e-14,1.3196742002447838e-15,-5.887812094965344e-16,3.682806720136776e-16,-9.37806734157803e-16,-1.3049811617351685e-15,-1.991702070002135e-15,1.875803920165319e-15,2.670057065530421e-16,3.348531954737363e-16,1.7883502749990092e-16,-6.857437467472248e-18
21,-6.6327177314578274e-15,1.3185931595908701e-15,5.980011143798894e-16,3.5434775596346412e-15,-4.776047250858552e-16,-2.1509048216358776e-15,-3.4527575983073105e-15,3.884059961866864e-15,7.501737609525934e-16,1.9164774587695095e-15,-7.670417098828078e-16,1.2192299050916055e-16
22,4.769349288339702e-15,1.318688378748246e-15,5.501366453601775e-16,-1.2872419044085137e-15,1.2201316599438823e-15,-2.255367349950258e-16,-3.5598503219151624e-16,3.7844652224597575e-16,3.1439753078234855e-16,3.8921718423889557e-16,2.1717681559176807e-16,1.2264679763455092e-16
23,6.630403975156498e-15,1.3178308325071313e-15,-5.833648516975172e-17,2.6515004402902193e-15,-1.0467494497942246e-15,-2.297074625628678e-16,-6.056210482625424e-16,1.510819799089231e-15,3.0063910230350703e-16,3.6501490888806845e-16,2.1697124154509517e-16,7.994407256307725e-17
