Index,C_c_0,C_c_2ws,C_c_ws,C_s_2ws,C_s_ws,S_c_0,S_c_2ws,S_c_ws,S_s_2ws,S_s_ws
15,6.284204547519567e-16,8.88694614133253e-16,8.888277683614258e-16,8.88746797732948e-16,8.886136396051357e-16,7.162789957160532e-16,1.0129417031164038e-15,1.0130934734416848e-15,1.013001182428542e-15,1.0128494076584188e-15
16,6.281177138602353e-16,8.883027375764479e-16,8.883388492528359e-16,8.882824166916894e-16,8.882463023123786e-16,7.163466930608183e-16,1.0130787819834562e-15,1.013119966110875e-15,1.0130556067118859e-15,1.0130144195018768e-15
17,6.283423565331595e-16,8.885933732413787e-16,8.885936155624198e-16,8.886271520763396e-16,8.886269712390234e-16,7.163156133941332e-16,1.0130039787915672e-15,1.0130042550396084e-15,1.0130424869497921e-15,1.0130422807937187e-15
18,6.284274903353461e-16,8.88711586252409e-16,8.887312715057831e-16,8.887496551228489e-16,8.887300973432616e-16,7.162377756939032e-16,1.0128914147774737e-15,1.0129138506548141e-15,1.0129348030179728e-15,1.0129125124263542e-15
19,6.28161910312146e-16,8.883612590052488e-16,8.883084690327062e-16,8.883487597403927e-16,8.884017071491587e-16,7.163384807028345e-16,1.013062626281899e-15,1.0130024260562775e-15,1.0130483724657252e-15,1.0131087522272644e-15
20,6.282998189455337e-16,8.885269219605543e-16,8.885510727186717e-16,8.885731664980555e-16,8.885491465685325e-16,7.162831598120314e-16,1.0129509066357629e-15,1.012978439321297e-15,1.0130036269811246e-15,1.012976243444637e-15
21,6.279122323850154e-16,8.87966364468507e-16,8.880595894141003e-16,8.880375424629148e-16,8.879443794074221e-16,7.162284360336033e-16,1.0128593259889815e-15,1.0129656630748636e-15,1.0129405152077694e-15,1.0128342487168646e-15
22,6.284344244582298e-16,8.887473304290125e-16,8.887729930196906e-16,8.887336073597079e-16,8.887079709100552e-16,7.163492664791657e-16,1.0130786498320737e-15,1.0131079024912101e-15,1.0130630069738096e-15,1.0130337841126977e-15
23,6.283710251102991e-16,8.886722587502156e-16,8.887129990200102e-16,8.886293512204e-16,8.885886311548476e-16,7.163300535728397e-16,1.0130681098917603e-15,1.013114552961982e-15,1.0130191961896586e-15,1.0129727761518577e-15
24,6.279242162820195e-16,8.87993000041379e-16,8.880544144212972e-16,8.880448384350305e-16,8.87983463072083e-16,7.160500106499484e-16,1.0126180527032437e-15,1.012688086261839e-15,1.012677166337284e-15,1.0126071772714816e-15
25,6.284086857035844e-16,8.886758578719061e-16,8.887020601845913e-16,8.887322689933566e-16,8.887061178816199e-16,7.163386854701265e-16,1.013023706259328e-15,1.0130535749270474e-15,1.0130880106992653e-15,1.01305820039678e-15
26,6.28372937721157e-16,8.886580618890476e-16,8.886851709624733e-16,8.88648951674326e-16,8.8862188937756e-16,7.162477255029586e-16,1.0129324122171964e-15,1.0129633123578869e-15,1.0129220279848697e-15,1.012891181162319e-15
27,6.28442536612798e-16,8.887524581175862e-16,8.887612885900958e-16,8.887514325502737e-16,8.88742634342078e-16,7.16319028111705e-16,1.013028654078718e-15,1.0130387193354713e-15,1.0130274851040899e-15,1.0130174566232394e-15
28,6.284274024868225e-16,8.887212522309958e-16,8.887419439327345e-16,8.887398377141564e-16,8.887191653177957e-16,7.163698363972079e-16,1.0130893330622868e-15,1.01311292037075e-15,1.013110519406928e-15,1.0130869541054465e-15
29,6.284423279089427e-16,8.887510790310677e-16,8.887816995908773e-16,8.887522274826262e-16,8.887216219209507e-16,7.163910490310518e-16,1.0131292714688029e-15,1.0131641772890983e-15,1.0131305806428994e-15,1.0130956919196846e-15
30,6.283138061903115e-16,8.885673539385013e-16,8.885579500845002e-16,8.885724513409217e-16,8.885818663450396e-16,7.16247148326503e-16,1.0129235217882621e-15,1.0129128018525466e-15,1.012929332578844e-15,1.01294006522515e-15
31,6.284577976699561e-16,8.88754746157812e-16,8.88773399507305e-16,8.887923316608934e-16,8.88773679403639e-16,7.163768352588004e-16,1.0130884121961927e-15,1.0131096750837347e-15,1.0131312557790855e-15,1.0131099941365823e-15
32,6.284611893287514e-16,8.887769607139919e-16,8.88789403577601e-16,8.887797134691463e-16,8.8876727245826e-16,7.163343306323491e-16,1.0130481564255674e-15,1.0130623390839811e-15,1.013051294078384e-15,1.0130371135317458e-15
33,6.284391486547024e-16,8.88753409313757e-16,8.887538431504842e-16,8.887409049114383e-16,8.887404869673736e-16,7.163524007240439e-16,1.0130823959272524e-15,1.0130828904540204e-15,1.0130681422661941e-15,1.0130676658553358e-15
34,6.283600794445632e-16,8.886359588815458e-16,8.886877857717652e-16,8.886346859929962e-16,8.885828905469831e-16,7.163484225321924e-16,1.013070352771096e-15,1.0131294369049674e-15,1.013068901641824e-15,1.013009853355245e-15
35,6.284510965912991e-16,8.887590355989902e-16,8.888075277290734e-16,8.88769036086681e-16,8.887205890353577e-16,7.1636699611620435e-16,1.0130901896050539e-15,1.01314546544394e-15,1.0131015890908143e-15,1.0130463646368905e-15
36,6.283674561852707e-16,8.886354082412577e-16,8.886646651996448e-16,8.886561072059855e-16,8.886268916199734e-16,7.162879005735125e-16,1.0129722420836873e-15,1.013005592641699e-15,1.0129958372235102e-15,1.012962533826648e-15
37,6.283195713047619e-16,8.885718152224306e-16,8.886012411556683e-16,8.885842763677824e-16,8.885548727694247e-16,7.163125900653286e-16,1.01301186130378e-15,1.0130454081920436e-15,1.0130260675703196e-15,1.0129925461448242e-15
38,6.284628485602474e-16,8.88789291711548e-16,8.88766640367435e-16,8.88772066811546e-16,8.887947237306472e-16,7.163943705198015e-16,1.013144446993346e-15,1.0131186263812854e-15,1.0131248120675542e-15,1.013150639034629e-15
39,6.284600533150775e-16,8.887866750723942e-16,8.887666632146414e-16,8.887667888524384e-16,8.88786801604136e-16,7.163817432066156e-16,1.0131281125484036e-15,1.0131053010276616e-15,1.0131054442422122e-15,1.0131282567819623e-15
40,6.28419354699778e-16,8.887059900742134e-16,8.887330725426306e-16,8.887323527670834e-16,8.887052766562948e-16,7.163617181146735e-16,1.0130734280972494e-15,1.0131043005448611e-15,1.0131034800423674e-15,1.0130726148420847e-15
41,6.284461930635023e-16,8.887509235006315e-16,8.887585292979725e-16,8.88763324096498e-16,8.88755730166721e-16,7.163256003071951e-16,1.0130303052624812e-15,1.0130389746241646e-15,1.0130444399081776e-15,1.0130357840735712e-15
42,6.284496170514326e-16,8.88767911296178e-16,8.887859846815936e-16,8.887560217431353e-16,8.887379543956662e-16,7.163718786010339e-16,1.0131095969837358e-15,1.0131301988978936e-15,1.0130960440413553e-15,1.0130754490098738e-15
43,6.284533759509488e-16,8.88768514667066e-16,8.887909324870398e-16,8.887660554607655e-16,8.887436395592177e-16,7.163916108260917e-16,1.0131321307812458e-15,1.0131576854823215e-15,1.0131293274630838e-15,1.0131037749488758e-15
44,6.283488807850872e-16,8.88616471470709e-16,8.886227196866701e-16,8.886225467981398e-16,8.886162985522488e-16,7.163063569042314e-16,1.0130067018962105e-15,1.0130138247493725e-15,1.0130136276595753e-15,1.0130065047722942e-15
45,6.284478307821935e-16,8.887664364869313e-16,8.887813979520808e-16,8.887524480891332e-16,8.887374904787585e-16,7.163487967941499e-16,1.013078152590668e-15,1.013095206715184e-15,1.013062207636384e-15,1.0130451579058096e-15
46,6.28457791330652e-16,8.88778279793904e-16,8.887863389562994e-16,8.887687728422886e-16,8.887607246373221e-16,7.163763023716283e-16,1.0131144947043627e-15,1.0131236813085178e-15,1.0131036577715744e-15,1.013094483657745e-15
47,6.284365554024202e-16,8.887291315118226e-16,8.887598170788488e-16,8.887578569360424e-16,8.887271820207763e-16,7.163755883897028e-16,1.0130916940345123e-15,1.0131266735259891e-15,1.0131244390944555e-15,1.0130894717452719e-15
48,6.284388903394418e-16,8.88747258989636e-16,8.887778263254538e-16,8.887463335697742e-16,8.887157738079708e-16,7.163922821314241e-16,1.0131322024990111e-15,1.0131670478973494e-15,1.0131311475616784e-15,1.0130963107973783e-15
49,6.284661181427624e-16,8.888018500879395e-16,8.887862470325389e-16,8.887687630807918e-16,8.887843688811714e-16,7.163883072190435e-16,1.013144916577689e-15,1.013127130660321e-15,1.0131072007098686e-15,1.0131249897562373e-15
50,6.284041798774177e-16,8.887017476841196e-16,8.886945109753413e-16,8.886936797963325e-16,8.887009165841815e-16,7.163423870140693e-16,1.0130657173601256e-15,1.01305746795408e-15,1.013056520460772e-15,1.0130647699569531e-15
51,6.284602475302286e-16,8.88766480909963e-16,8.887744869179893e-16,8.887875297835688e-16,8.887795240271334e-16,7.163976576900678e-16,1.0131272863471232e-15,1.0131364125972243e-15,1.0131512804880535e-15,1.0131421545247473e-15
52,6.284674267101906e-16,8.887893690565047e-16,8.887750039432628e-16,8.887849465100625e-16,8.88799313049734e-16,7.163901888961992e-16,1.0131312410578407e-15,1.0131148662613891e-15,1.0131261997959608e-15,1.0131425762183999e-15
53,6.284470862575205e-16,8.887647649351264e-16,8.887754757734448e-16,8.887520153811696e-16,8.887413054255825e-16,7.16376291905578e-16,1.0131163316741996e-15,1.0131285411199997e-15,1.0131017982657606e-15,1.0130895898261993e-15
54,6.284444041234911e-16,8.887563057589985e-16,8.887768055752046e-16,8.887528908011393e-16,8.887323920323628e-16,7.163824610495818e-16,1.0131197372677292e-15,1.0131431056177193e-15,1.0131158444557327e-15,1.0130924772997386e-15
55,6.284505483355632e-16,8.887683469634264e-16,8.88782117357972e-16,8.887582235410645e-16,8.887444580274376e-16,7.16381377015678e-16,1.0131220251647246e-15,1.0131377222696642e-15,1.0131104853048724e-15,1.0130947937637743e-15
56,6.284375958002365e-16,8.88747966794052e-16,8.887756411899825e-16,8.887419611322609e-16,8.887142956518843e-16,7.163628202177069e-16,1.0130934307719539e-15,1.0131249771155353e-15,1.0130865848530485e-15,1.0130550486724035e-15
57,6.284643451826396e-16,8.887827419948917e-16,8.887874200777476e-16,8.88782843956412e-16,8.887781778422725e-16,7.16397478764155e-16,1.0131389639124136e-15,1.0131442965407307e-15,1.0131390801401306e-15,1.0131337611551622e-15
58,6.284706650265279e-16,8.887899866651485e-16,8.887897692489745e-16,8.887934808261057e-16,8.88793707261917e-16,7.163996487208299e-16,1.0131401028982427e-15,1.0131398550634918e-15,1.0131440859253299e-15,1.0131443440416505e-15
59,6.284655446371469e-16,8.887908103465794e-16,8.887935288473373e-16,8.88778176174434e-16,8.887754642559102e-16,7.163889167097695e-16,1.0131341188694809e-15,1.0131372176930037e-15,1.013119717155697e-15,1.013116625835274e-15
60,6.284542833895513e-16,8.88775822662941e-16,8.887636474835004e-16,8.8876131472323e-16,8.887734942820954e-16,7.163821995008671e-16,1.0131256887429085e-15,1.013111810117116e-15,1.0131091509770996e-15,1.0131230345950485e-15
61,6.28447961871472e-16,8.887630347521623e-16,8.887710581389474e-16,8.887562197313658e-16,8.88748205145172e-16,7.163824114593784e-16,1.0131216022336688e-15,1.0131307482784044e-15,1.0131138336333574e-15,1.01310469762062e-15
62,6.284548319474178e-16,8.887695674182564e-16,8.887828055051478e-16,8.88769110131904e-16,8.887558872943978e-16,7.16388647868271e-16,1.013126793370737e-15,1.0131418837395058e-15,1.0131262721005757e-15,1.0131111991148963e-15
63,6.284500735094404e-16,8.887601956289162e-16,8.887558417774806e-16,8.887650215233586e-16,8.887693933232244e-16,7.16395505642038e-16,1.0131334796200474e-15,1.0131285164897495e-15,1.0131389808511477e-15,1.013143964441583e-15
64,6.284641744313991e-16,8.887876556011529e-16,8.887891256788698e-16,8.887774463993543e-16,8.88775992220085e-16,7.163970920359389e-16,1.013144293365935e-15,1.0131459691327396e-15,1.0131326557216934e-15,1.013130998077802e-15
65,6.284696010212645e-16,8.888019001454322e-16,8.887963176430099e-16,8.887785582042545e-16,8.887841489677341e-16,7.16396223501254e-16,1.0131505544106377e-15,1.0131441908830359e-15,1.013123946793528e-15,1.0131303197379585e-15
66,6.284660582360489e-16,8.887882782080523e-16,8.887959171485446e-16,8.887821644128629e-16,8.88774527823115e-16,7.163867398081324e-16,1.013127325908828e-15,1.0131360335161892e-15,1.0131203568104237e-15,1.0131116518826697e-15
67,6.284662159253648e-16,8.887804851506272e-16,8.888124886582587e-16,8.887904039725115e-16,8.88758399783706e-16,7.163983324260684e-16,1.013134582767066e-15,1.0131710640590083e-15,1.0131458893851112e-15,1.013109407316688e-15
68,6.284594594381203e-16,8.887826130384774e-16,8.887876777293663e-16,8.887691669900237e-16,8.88764102277478e-16,7.163901532215477e-16,1.013136333256155e-15,1.0131421065715653e-15,1.0131210059083566e-15,1.0131152325682594e-15
69,6.284635226607039e-16,8.887870081394001e-16,8.88792130547025e-16,8.887762640082073e-16,8.887711427820582e-16,7.163879888575932e-16,1.0131317321140593e-15,1.0131375711662304e-15,1.013119484837551e-15,1.013113647132149e-15
70,6.284651626395013e-16,8.88783479905554e-16,8.88786961003449e-16,8.887844299975502e-16,8.887809502408426e-16,7.163901506169848e-16,1.01312812369945e-15,1.0131320918179609e-15,1.0131292067134158e-15,1.0131252401237305e-15
71,6.284548730452607e-16,8.88776623674223e-16,8.887526600159188e-16,8.88762184148852e-16,8.887861484754582e-16,7.163971573730276e-16,1.0131468050434782e-15,1.0131194880515576e-15,1.013130344935723e-15,1.0131576626894638e-15
72,6.284602479939412e-16,8.88786271826463e-16,8.887761267466932e-16,8.88767738288617e-16,8.887778852006182e-16,7.163975518786934e-16,1.0131496961220806e-15,1.0131381314919646e-15,1.013128569278843e-15,1.0131401359975654e-15
73,6.28464479412212e-16,8.8877851801903e-16,8.887861361840028e-16,8.887874584878998e-16,8.887798444134652e-16,7.163961865516874e-16,1.0131321050847617e-15,1.013140789146493e-15,1.013142296460749e-15,1.0131336170618845e-15
74,6.2846306385725205e-16,8.88778350500603e-16,8.887870979591444e-16,8.887836218452744e-16,8.887748788201155e-16,7.163974531752575e-16,1.013135987384871e-15,1.0131459587855487e-15,1.0131419962947252e-15,1.0131320299477478e-15
75,6.2846144523491e-16,8.887907464076082e-16,8.888018050788913e-16,8.887666478364869e-16,8.887555907038845e-16,7.163916181450141e-16,1.0131444750334103e-15,1.0131570809609103e-15,1.013117004749447e-15,1.0131044005759101e-15
76,6.284646692838834e-16,8.887899109166556e-16,8.887898197889188e-16,8.887766061528199e-16,8.887766975540956e-16,7.1639814514002035e-16,1.013147555813102e-15,1.0131474519349608e-15,1.0131323894742458e-15,1.0131324936641989e-15
77,6.284627764111168e-16,8.88779790760405e-16,8.887824271028107e-16,8.887813728657313e-16,8.887787365870817e-16,7.163981796697498e-16,1.013139119971517e-15,1.0131421251946922e-15,1.0131409234472651e-15,1.0131379182967668e-15
78,6.284696996365126e-16,8.887906683059686e-16,8.888002566899003e-16,8.8879007541817e-16,8.887804881659865e-16,7.163979980772882e-16,1.0131401018258076e-15,1.0131510317068462e-15,1.0131394259879235e-15,1.0131284973969742e-15
79,6.284679098995322e-16,8.88792674095584e-16,8.887880768233093e-16,8.887830064368605e-16,8.88787606352844e-16,7.163867358522704e-16,1.013129346169056e-15,1.0131241057664405e-15,1.013118326063865e-15,1.0131235694800278e-15
80,6.284595629876923e-16,8.887790735918448e-16,8.88787008248293e-16,8.887729991637245e-16,8.88765066367217e-16,7.163938657903665e-16,1.0131373820410967e-15,1.013146426917715e-15,1.0131304576766669e-15,1.0131214149202333e-15
81,6.284647542733249e-16,8.887884988880521e-16,8.887928954539402e-16,8.887782573309465e-16,8.887738610452848e-16,7.163954904023902e-16,1.0131420548175936e-15,1.0131470665226317e-15,1.0131303803278544e-15,1.0131253689422495e-15
82,6.284675127944974e-16,8.887918760431789e-16,8.887802239399762e-16,8.887826835209599e-16,8.887943352647277e-16,7.163990659862324e-16,1.013146514164669e-15,1.013133231766325e-15,1.0131360354777078e-15,1.013149317466327e-15
83,6.284622167064264e-16,8.88780404482838e-16,8.88779452614007e-16,8.88779175673067e-16,8.88780128891975e-16,7.163991527735179e-16,1.013142098040623e-15,1.013141012982515e-15,1.0131406972908957e-15,1.0131417838879893e-15
84,6.284592640783868e-16,8.887771905616129e-16,8.8877040941313e-16,8.887740342170073e-16,8.88780820047491e-16,7.163819264796046e-16,1.0131188326412254e-15,1.0131111027969992e-15,1.0131152347179257e-15,1.0131229698991738e-15
85,6.284619214627134e-16,8.887830115435993e-16,8.887743437183188e-16,8.887757272727885e-16,8.887844017688814e-16,7.163914241941956e-16,1.013134615948409e-15,1.013124735388449e-15,1.0131263125190966e-15,1.0131362006831968e-15
86,6.284699435826064e-16,8.887939135033984e-16,8.88803843947011e-16,8.88787516502579e-16,8.88777590599072e-16,7.163988842342451e-16,1.0131446610132604e-15,1.0131559808206702e-15,1.0131373690109996e-15,1.0131260543789001e-15
87,6.284668030711573e-16,8.8879148221616e-16,8.887989567258399e-16,8.887810668770545e-16,8.887735950380055e-16,7.163964457587988e-16,1.013143503791813e-15,1.0131520240702785e-15,1.0131316312284888e-15,1.0131231139943059e-15
88,6.2846543406830495e-16,8.88790483564719e-16,8.887999143272689e-16,8.887781947111706e-16,8.887687650668026e-16,7.163891128918665e-16,1.0131342020609204e-15,1.0131449522076283e-15,1.0131201939700773e-15,1.0131094450979879e-15
89,6.284609344195638e-16,8.887721201659847e-16,8.887884421649866e-16,8.887838297918976e-16,8.887675094633522e-16,7.163896124188944e-16,1.0131212296950184e-15,1.0131398353233057e-15,1.013134577627897e-15,1.0131159739037816e-15
90,6.284667283735621e-16,8.887870552629636e-16,8.88777919433728e-16,8.887852810733467e-16,8.887944211721986e-16,7.1639833968521735e-16,1.0131412562951612e-15,1.0131308422308988e-15,1.0131392338706822e-15,1.0131496528019418e-15
91,6.28460791387091e-16,8.887880382800047e-16,8.887748552564515e-16,8.887675066343978e-16,8.887806940199862e-16,7.163913687744957e-16,1.0131420894030496e-15,1.0131270618875429e-15,1.0131186850890476e-15,1.0131337175769e-15
92,6.284636767882108e-16,8.887848114385474e-16,8.887790748861035e-16,8.887788955130923e-16,8.887846355892812e-16,7.163920844707136e-16,1.0131347717124185e-15,1.0131282325584231e-15,1.0131280280893185e-15,1.0131345712600662e-15
93,6.284685811471923e-16,8.887865051641736e-16,8.88786258309288e-16,8.887910748174694e-16,8.887913240734763e-16,7.163986524799247e-16,1.0131380847705885e-15,1.0131378033778303e-15,1.0131432937715818e-15,1.0131435779014058e-15
94,6.284663777497377e-16,8.887879187553291e-16,8.887966662620861e-16,8.887834293694443e-16,8.88774683001463e-16,7.163897142848329e-16,1.0131306076496105e-15,1.0131405789449546e-15,1.0131254901922809e-15,1.0131155201950287e-15
95,6.284684200747953e-16,8.88792417498005e-16,8.887877482505954e-16,8.887847082470656e-16,8.887893780103334e-16,7.163966285676457e-16,1.013142221714625e-15,1.0131368991988144e-15,1.0131334338723002e-15,1.0131387569761417e-15
96,6.284678485526117e-16,8.88786970821929e-16,8.887855320527845e-16,8.887885391068368e-16,8.887899781095767e-16,7.163992704715374e-16,1.013140670549568e-15,1.013139030476543e-15,1.013142458259419e-15,1.0131440985987229e-15
97,6.284686041219387e-16,8.887918618349069e-16,8.887959184409329e-16,8.887857850930084e-16,8.887817284928744e-16,7.163980873424062e-16,1.0131433546368245e-15,1.013147978805445e-15,1.0131364276937048e-15,1.0131318035318005e-15
98,6.284699671513786e-16,8.887964057264498e-16,8.887896397428896e-16,8.887850967940857e-16,8.887918631872478e-16,7.163950085546575e-16,1.0131419828537021e-15,1.0131342702865091e-15,1.013129091764038e-15,1.0131368047981377e-15
99,6.284670086098744e-16,8.887880931078827e-16,8.887938461953936e-16,8.887850384068803e-16,8.887792876819428e-16,7.163898940603008e-16,1.013130043646986e-15,1.0131366015946523e-15,1.0131265615916077e-15,1.01312000633704e-15
