Index,c_T_M,c_T_Q,c_T_X,c_T_X_1,c_T_X_2,c_T_Y,c_T_Y_1,c_T_Y_2,c_T_Z,c_T_Z_1,c_T_Z_2,c_T_u
17,2.430114273453611e-15,8.120639325493508e-16,3.7992329430069134e-16,9.193590859891842e-16,4.1721454560589463e-16,4.1424378816072037e-16,4.870785364014835e-16,7.874910402405075e-16,4.593667659067722e-16,7.061666877629762e-16,6.048280411649001e-16,2.2968628767664156e-16
18,2.430181185787012e-15,8.120449975908843e-16,3.79915032226245e-16,9.19434333116497e-16,4.1719657315480403e-16,4.1422445245898874e-16,4.870159494241629e-16,7.876227738960448e-16,4.593780538436084e-16,7.061571205636067e-16,6.048598190968409e-16,2.2969261200699365e-16
19,2.4303782522188596e-15,8.121381315553801e-16,3.7993696586144767e-16,9.19581278873887e-16,4.172118915968313e-16,4.1425984216296177e-16,4.87049822186719e-16,7.877227900699752e-16,4.594282094427148e-16,7.061730762931421e-16,6.049642920236472e-16,2.29711238068184e-16
20,2.430048140160992e-15,8.120361804116471e-16,3.7988356185654403e-16,9.19460065002555e-16,4.1715249713382845e-16,4.1420635342004886e-16,4.869917391736658e-16,7.876007563936701e-16,4.593633104120218e-16,7.060971465177509e-16,6.04863856901749e-16,2.296800369786232e-16
21,2.43019226688016e-15,8.120989295218641e-16,3.799300856461045e-16,9.194245062969741e-16,4.1721742577221503e-16,4.142554924836166e-16,4.870857950337258e-16,7.875407774569832e-16,4.593873404185491e-16,7.061679108125631e-16,6.048742368486883e-16,2.2969365935492144e-16
22,2.4302851123020227e-15,8.121248525769251e-16,3.7999529980079287e-16,9.192647490125396e-16,4.1731873334922565e-16,4.1430731087565006e-16,4.872014310110229e-16,7.874081976204771e-16,4.594019360183513e-16,7.062052020477079e-16,6.0488411974380315e-16,2.2970243479421185e-16
23,2.430248344023079e-15,8.121046942020567e-16,3.799262124944335e-16,9.194856506709054e-16,4.1720658417833057e-16,4.1425047025125904e-16,4.87060352814387e-16,7.876138250644873e-16,4.593971916787289e-16,7.061766873792661e-16,6.048912092575605e-16,2.296989595792447e-16
24,2.4303203709890816e-15,8.121272686952869e-16,3.798764039735866e-16,9.197288673066925e-16,4.171179315339634e-16,4.142177011768945e-16,4.869584916642801e-16,7.878195149485747e-16,4.594070816876751e-16,7.062147652869662e-16,6.048898561102048e-16,2.2970576732759407e-16
25,2.430209419431034e-15,8.121254825371783e-16,3.799223341448933e-16,9.195069713489513e-16,4.1719945693607524e-16,4.1425633921869975e-16,4.870739588800535e-16,7.875966310697127e-16,4.594041856511555e-16,7.061229485510231e-16,6.049409584833965e-16,2.296952805567626e-16
26,2.4302840142642734e-15,8.121260898065068e-16,3.7993875346492874e-16,9.194542875650359e-16,4.1722612150969526e-16,4.1426799222524314e-16,4.871026392811132e-16,7.87555466487275e-16,4.593932399867027e-16,7.062486344178467e-16,6.048369851432965e-16,2.297023310113498e-16
27,2.4301279610340033e-15,8.120934356952313e-16,3.7989163062842e-16,9.195105476416048e-16,4.171584670552698e-16,4.142302104618602e-16,4.870336505952274e-16,7.875874901591088e-16,4.593751930262011e-16,7.061631451311133e-16,6.048495028431565e-16,2.2968758138104137e-16
28,2.430330486720709e-15,8.121507795008359e-16,3.799331471820321e-16,9.19547618372475e-16,4.172099787721052e-16,4.1426766929508573e-16,4.870828391107038e-16,7.876369511222419e-16,4.594137170403432e-16,7.062118215738875e-16,6.049068523305421e-16,2.2970672343277397e-16
29,2.430294675921836e-15,8.121381995261286e-16,3.799381409314234e-16,9.195132655450432e-16,4.1721980023617326e-16,4.142672705259059e-16,4.87085957786468e-16,7.87621024241057e-16,4.594154167090569e-16,7.061585700245016e-16,6.049442045833149e-16,2.2970333871562643e-16
30,2.4300672739706708e-15,8.120488523195805e-16,3.799128959916135e-16,9.193466395580439e-16,4.1720193825796354e-16,4.142343911391493e-16,4.870670002269978e-16,7.874752339530417e-16,4.593549675276737e-16,7.061680335850076e-16,6.048002662615102e-16,2.296818454424318e-16
31,2.430210782115274e-15,8.121239997262813e-16,3.7994506723587556e-16,9.193992515273535e-16,4.1723962596461046e-16,4.1427495598013317e-16,4.871292744339805e-16,7.874907544104198e-16,4.593929792024261e-16,7.061789206939468e-16,6.048801896211427e-16,2.296954093531274e-16
32,2.4302360824846465e-15,8.12090557349194e-16,3.7991102310775383e-16,9.19534797769591e-16,4.1718188055407373e-16,4.1423347904879674e-16,4.870173800129695e-16,7.87678780905544e-16,4.593989763185804e-16,7.061439251702587e-16,6.049158765455373e-16,2.2969780065956987e-16
33,2.4303875018580716e-15,8.12148315329277e-16,3.799168118718315e-16,9.196483186636258e-16,4.171789464299659e-16,4.1425027833411576e-16,4.870264909514703e-16,7.877557459280188e-16,4.594219775870751e-16,7.062222250390048e-16,6.049191709965473e-16,2.297121123132004e-16
34,2.4299057399679143e-15,8.120554560605993e-16,3.7986663055705956e-16,9.194084679584427e-16,4.1713489627601924e-16,4.1421426379388754e-16,4.8704221023316e-16,7.874417203665755e-16,4.593350579659276e-16,7.061208219049037e-16,6.047844847512829e-16,2.2966657778780665e-16
35,2.4302504855254424e-15,8.121283290375333e-16,3.799197341366408e-16,9.195129645315688e-16,4.171954542991544e-16,4.142561004550287e-16,4.870742584045018e-16,7.875937238570449e-16,4.593942324046647e-16,7.06214049269003e-16,6.048609766950708e-16,2.2969916198689826e-16
36,2.4302165476976847e-15,8.120793534444495e-16,3.7991879946794664e-16,9.19479848191464e-16,4.1719730986928007e-16,4.142368278722297e-16,4.870330571922558e-16,7.876354869132946e-16,4.593925223073295e-16,7.061479942713777e-16,6.048985841677807e-16,2.2969595429672725e-16
37,2.4303255072558833e-15,8.121438097233548e-16,3.799542633651023e-16,9.194634971142473e-16,4.172458002950639e-16,4.1428077081565595e-16,4.871190257971015e-16,7.875740063073001e-16,4.594127543595924e-16,7.062057537413571e-16,6.049084680836995e-16,2.2970625279038367e-16
38,2.4297873717525015e-15,8.119525991311796e-16,3.79862352476092e-16,9.192911516208388e-16,4.171401898372471e-16,4.141778386427105e-16,4.86980989514402e-16,7.874502162501303e-16,4.593143578661113e-16,7.060229541916772e-16,6.047987365868568e-16,2.296553900192831e-16
39,2.4297311098647103e-15,8.120706649454305e-16,3.7981670704922923e-16,9.194363972549885e-16,4.1706618594895464e-16,4.1420016849069814e-16,4.870456472188633e-16,7.873303736835745e-16,4.592941904386922e-16,7.061732741022649e-16,6.04658279301527e-16,2.296500723334913e-16
40,2.43018363538272e-15,8.1212572236765e-16,3.799194219547271e-16,9.194686489805828e-16,4.1719918032229046e-16,4.1425933403075167e-16,4.870946179346625e-16,7.875298813878461e-16,4.593866422327946e-16,7.061866432417634e-16,6.048608715622589e-16,2.2969284353460145e-16
41,2.4300878923854523e-15,8.120934292586834e-16,3.798810614824864e-16,9.195297850421185e-16,4.1714267641182103e-16,4.142244082165898e-16,4.870234867755837e-16,7.875905905737229e-16,4.593737554392272e-16,7.06132441830645e-16,6.048655167531174e-16,2.29683794226158e-16
42,2.4302578625229675e-15,8.121015775771161e-16,3.7991638592133863e-16,9.19523280404845e-16,4.171900572626509e-16,4.1424163641888615e-16,4.870367106669708e-16,7.876530898073294e-16,4.593965566774239e-16,7.061861295553963e-16,6.048838257093232e-16,2.296998592360747e-16
43,2.430095138311964e-15,8.120696478333342e-16,3.798963843664845e-16,9.194533016838626e-16,4.171701077660838e-16,4.142269678612132e-16,4.870354771615368e-16,7.875574797647011e-16,4.593673305701411e-16,7.061507897375103e-16,6.048393195687299e-16,2.296844790869398e-16
44,2.430212469398927e-15,8.120882166197262e-16,3.799136139564271e-16,9.194985790653001e-16,4.171886937484887e-16,4.142370698424856e-16,4.870337788359248e-16,7.876340980305499e-16,4.593915974986621e-16,7.061564766652301e-16,6.048911412425593e-16,2.296955688295449e-16
45,2.430412469325445e-15,8.121611707822805e-16,3.7996478628836935e-16,9.195082725539847e-16,4.172555515302369e-16,4.1428793341843806e-16,4.871161352324975e-16,7.876354397868694e-16,4.59431698429519e-16,7.062084740141191e-16,6.049500048483043e-16,2.2971447215485735e-16
46,2.4301927191131023e-15,8.120765219921072e-16,3.79939262184947e-16,9.193774505823283e-16,4.1723397581086894e-16,4.1425344950886244e-16,4.870838909565735e-16,7.875347883585118e-16,4.593850589729001e-16,7.06160320763388e-16,6.048737988920551e-16,2.2969370209846927e-16
47,2.430360568338498e-15,8.121314193501228e-16,3.799411961410541e-16,9.195335647402967e-16,4.1722194973106667e-16,4.1426320892500836e-16,4.870670565277307e-16,7.876730351239878e-16,4.594185409482517e-16,7.061993299896188e-16,6.049257150562726e-16,2.297095666468535e-16
48,2.430328383952413e-15,8.121242124320395e-16,3.79934839607826e-16,9.195285973637675e-16,4.1721399646313542e-16,4.1425811352924575e-16,4.870610248679285e-16,7.876635193142515e-16,4.5941284349010345e-16,7.061910612004156e-16,6.049179056792233e-16,2.2970652468613515e-16
49,2.4303281231863213e-15,8.121048362483221e-16,3.7995379675473633e-16,9.194489496477574e-16,4.172465418416196e-16,4.1426433106920847e-16,4.870799871889392e-16,7.876260670336733e-16,4.594117185361132e-16,7.061796295023938e-16,6.049225228907459e-16,2.297065000393948e-16
50,2.4303343889803923e-15,8.121297461440052e-16,3.7994073448306244e-16,9.195260809756581e-16,4.1722203747983325e-16,4.1426304581604825e-16,4.87069018091635e-16,7.876636180302742e-16,4.594196042487936e-16,7.061678096381927e-16,6.049479563799337e-16,2.2970709226133074e-16
51,2.4301270382123825e-15,8.120730710492068e-16,3.798915805242587e-16,9.194901715104598e-16,4.171603034190957e-16,4.1422300682654856e-16,4.870200477983187e-16,7.87595501811915e-16,4.593695201196692e-16,7.061729948768884e-16,6.048303649326067e-16,2.296874941590228e-16
52,2.4304135672429265e-15,8.121529783467301e-16,3.799477908964103e-16,9.195640799047063e-16,4.1722783206259667e-16,4.1427230965267534e-16,4.870767473199136e-16,7.876946079080282e-16,4.594298393286472e-16,7.062116696082789e-16,6.049437520242306e-16,2.297145759263521e-16
53,2.4303680875531377e-15,8.12133693060201e-16,3.7994655987108314e-16,9.195221048542816e-16,4.1723012295199926e-16,4.1426736908895593e-16,4.870758553943448e-16,7.876644194461697e-16,4.594204344259923e-16,7.061988938228752e-16,6.049303117825578e-16,2.2971027733791683e-16
54,2.4303325853404496e-15,8.121310819323356e-16,3.7996629846927647e-16,9.194331586895422e-16,4.172645739523011e-16,4.1428244868708903e-16,4.871198226430109e-16,7.87582166450591e-16,4.594201771075074e-16,7.061643744489873e-16,6.049514239563792e-16,2.297069217873052e-16
55,2.4302152333645974e-15,8.121301150286184e-16,3.7992639098867306e-16,9.194555710238138e-16,4.172096306156451e-16,4.1426519808404796e-16,4.871067905508532e-16,7.875187260693599e-16,4.593856283356866e-16,7.062253809163408e-16,6.048342198149439e-16,2.29695830070352e-16
56,2.430390909249739e-15,8.121400298235084e-16,3.799326708982726e-16,9.195957155170865e-16,4.172048563222575e-16,4.142576669184938e-16,4.870444500039541e-16,7.877305620950099e-16,4.594254441805932e-16,7.062009812344125e-16,6.049404365498411e-16,2.297124343684845e-16
57,2.430424747884409e-15,8.121509214112425e-16,3.799535073604324e-16,9.19549449901225e-16,4.172367683836479e-16,4.142749426589787e-16,4.870820151763778e-16,7.876904276722622e-16,4.594310049533912e-16,7.062146151548366e-16,6.049445616097563e-16,2.2971563268325605e-16
58,2.4303299668744863e-15,8.121224287419268e-16,3.799515810555113e-16,9.194696152727682e-16,4.1724167644499413e-16,4.142694299498224e-16,4.870901455335388e-16,7.8761815905024855e-16,4.594140966184391e-16,7.061848096997772e-16,6.049246957802921e-16,2.297066742986446e-16
59,2.4303372743949714e-15,8.121189703326391e-16,3.799356603250417e-16,9.195316411634062e-16,4.1721479893308096e-16,4.142557135591234e-16,4.870531314942646e-16,7.876804068656606e-16,4.594149120027521e-16,7.061846165986054e-16,6.049266786198364e-16,2.2970736498108314e-16
60,2.430296762120494e-15,8.121044549365048e-16,3.7992789797874043e-16,9.195210662469578e-16,4.172055079268223e-16,4.1424736196589803e-16,4.870413370813591e-16,7.876728817145369e-16,4.594071794932475e-16,7.061723669352397e-16,6.049167255952118e-16,2.2970353589615833e-16
61,2.4303290968613094e-15,8.121465297719572e-16,3.7993145823627734e-16,9.195489317963567e-16,4.172076196602989e-16,4.1426498218378776e-16,4.870770415538511e-16,7.876429974446108e-16,4.594125479038539e-16,7.06212711027996e-16,6.0490362456553995e-16,2.2970659206790387e-16
62,2.430325875943229e-15,8.120927158114676e-16,3.799552050302406e-16,9.194394362639858e-16,4.1724929590799744e-16,4.142602939464301e-16,4.870704917797178e-16,7.876384709930178e-16,4.594123232142651e-16,7.061639859568214e-16,6.049337370307044e-16,2.297062876374806e-16
63,2.4303861974272236e-15,8.121497772836359e-16,3.799702363271168e-16,9.194572316431737e-16,4.1726753894322534e-16,4.14289939112838e-16,4.871294970294716e-16,7.875927418702105e-16,4.594244521863769e-16,7.062099683899248e-16,6.049325231050991e-16,2.297119890227518e-16
64,2.4299195648906027e-15,8.120027263054954e-16,3.798725310559773e-16,9.193718387137379e-16,4.171461307133026e-16,4.141961262556274e-16,4.869983590417381e-16,7.875024588601157e-16,4.593347270635291e-16,7.060896596543939e-16,6.048033107800591e-16,2.2966788447334175e-16
65,2.4303990048655402e-15,8.121391411349183e-16,3.7993515066748613e-16,9.1959024956872e-16,4.172086502786834e-16,4.1425872180382634e-16,4.87046275901718e-16,7.8773009016790625e-16,4.594257298233045e-16,7.062064300302212e-16,6.049376637667876e-16,2.2971319953906113e-16
66,2.430362736429478e-15,8.121553820144707e-16,3.7994808169663307e-16,9.195307873366019e-16,4.1723132706646984e-16,4.142769167742859e-16,4.870972655261583e-16,7.87639508229436e-16,4.594242946158962e-16,7.061934354101324e-16,6.049425553212303e-16,2.297097715675744e-16
67,2.430272025923699e-15,8.121167432565108e-16,3.799335161154928e-16,9.194762566454727e-16,4.172171333617116e-16,4.1425958800925682e-16,4.870798060854899e-16,7.875942365067999e-16,4.593987019677407e-16,7.062021020253219e-16,6.048786855659707e-16,2.297011979134243e-16
68,2.430365678015757e-15,8.121435640055613e-16,3.799371268391476e-16,9.195589217223643e-16,4.17214192780616e-16,4.14264667702594e-16,4.870681864713059e-16,7.876782838560767e-16,4.594202490558256e-16,7.06206188433724e-16,6.049253037596784e-16,2.297100495964883e-16
69,2.429987046640621e-15,8.11932923326038e-16,3.7989790484225055e-16,9.193068131461423e-16,4.171858074246186e-16,4.141801903001259e-16,4.869490771479822e-16,7.876013593856249e-16,4.593470542292457e-16,7.060311522189479e-16,6.048682326036569e-16,2.296742626230513e-16
70,2.4303916587208724e-15,8.1214805100436e-16,3.7995723035693153e-16,9.195185877389277e-16,4.172445817267414e-16,4.1427815365317796e-16,4.870949404425526e-16,7.876578397273287e-16,4.594299098231805e-16,7.061863234033115e-16,6.049598458312781e-16,2.297125052059938e-16
71,2.4304228422718544e-15,8.121606313362107e-16,3.7996127904188157e-16,9.195152056324328e-16,4.172502591982587e-16,4.142857053763216e-16,4.871118222583411e-16,7.876383621898491e-16,4.594270691782598e-16,7.062409630600151e-16,6.0491901822618675e-16,2.297154525711197e-16
72,2.430361725045317e-15,8.121319966436901e-16,3.7996001493929953e-16,9.19469786535517e-16,4.1725282930077244e-16,4.1427683958150907e-16,4.871015293242462e-16,7.8762095126402e-16,4.594207124928941e-16,7.061900746146179e-16,6.049364900277475e-16,2.2970967597492016e-16
73,2.4303621176452624e-15,8.121422925957995e-16,3.799399542334443e-16,9.19540375037013e-16,4.172196690620214e-16,4.1426701652217266e-16,4.870764917537046e-16,7.876593049703301e-16,4.594174160960962e-16,7.062159021496145e-16,6.049127318866107e-16,2.297097130821562e-16
74,2.4303807192648062e-15,8.121604667751252e-16,3.799350115143897e-16,9.195884796766014e-16,4.172086313031728e-16,4.1426857661809964e-16,4.870727999886409e-16,7.876856416063221e-16,4.594244472401049e-16,7.062141092842712e-16,6.049299092173708e-16,2.297114712451301e-16
75,2.430415212819719e-15,8.121553184583349e-16,3.799579424485064e-16,9.195291447415594e-16,4.1724453837363675e-16,4.142806448951036e-16,4.87098065576048e-16,7.876617474657101e-16,4.594302161219931e-16,7.062133873058103e-16,6.04943532549762e-16,2.297147314607764e-16
76,2.4303393520588292e-15,8.121499228373113e-16,3.799338463915349e-16,9.1954895703074e-16,4.172107796126337e-16,4.142673937118837e-16,4.870810957316125e-16,7.876424287798117e-16,4.594140439156814e-16,7.062178705014206e-16,6.049037972087983e-16,2.297075613549343e-16
77,2.430306298432735e-15,8.121310742036549e-16,3.7992576914711965e-16,9.195424422811896e-16,4.172006924978262e-16,4.142565319994074e-16,4.8706193848905035e-16,7.876487842407734e-16,4.594070009806787e-16,7.062054594274191e-16,6.048955196453884e-16,2.297044372365524e-16
78,2.4303474456270287e-15,8.121501422130623e-16,3.799461069454933e-16,9.195153583156114e-16,4.1723015344823196e-16,4.1427539018148296e-16,4.870991577705789e-16,7.876210170511637e-16,4.594177127490841e-16,7.06207353859115e-16,6.049187813658098e-16,2.297083263319784e-16
79,2.430334359608864e-15,8.121305900829974e-16,3.79947392310292e-16,9.19497439046353e-16,4.172335296964985e-16,4.142687803079866e-16,4.870851974341837e-16,7.876346151784671e-16,4.594175431395019e-16,7.061788195898541e-16,6.049363293741689e-16,2.2970708948523194e-16
80,2.430280949515111e-15,8.12095008040001e-16,3.7993794572908974e-16,9.194643406843749e-16,4.1722411253840713e-16,4.14252513646397e-16,4.870600498143444e-16,7.876291510645919e-16,4.594027949885675e-16,7.061711709282301e-16,6.049074679053218e-16,2.297020413414913e-16
81,2.430412576731854e-15,8.121621538504196e-16,3.7995991148735176e-16,9.195176402257e-16,4.1724822073450025e-16,4.142856522064878e-16,4.871123574517035e-16,7.876357342385833e-16,4.594275909848787e-16,7.062299868906913e-16,6.04927107030774e-16,2.297144823065526e-16
82,2.430407579793492e-15,8.121604708140113e-16,3.799478762727779e-16,9.195634897670731e-16,4.172280002389312e-16,4.142758183213735e-16,4.87086052719922e-16,7.876793716137474e-16,4.594295612230711e-16,7.062139318386914e-16,6.049416952265007e-16,2.2971401001262193e-16
83,2.4304166426141852e-15,8.121510506593758e-16,3.799470412591119e-16,9.195641155890576e-16,4.17226836073055e-16,4.1427115583025585e-16,4.870744191743802e-16,7.876965231799226e-16,4.594283686762679e-16,7.062202817422466e-16,6.049349817787711e-16,2.297148666001757e-16
84,2.4303923593186163e-15,8.121638539372959e-16,3.799449557008214e-16,9.195616101849165e-16,4.17224308434182e-16,4.1427649012503923e-16,4.870911059353563e-16,7.876626203947605e-16,4.594260852430793e-16,7.062198762765796e-16,6.049300239573992e-16,2.2971257142415344e-16
85,2.430369962659092e-15,8.121474822493285e-16,3.7993954063261803e-16,9.19551839500419e-16,4.17218050538329e-16,4.1426805824861813e-16,4.87076643257315e-16,7.876658245807547e-16,4.594195745926415e-16,7.062170269558903e-16,6.04916952300601e-16,2.297104545666712e-16
86,2.4302975620807257e-15,8.121319253146389e-16,3.7993772926318965e-16,9.194988986252117e-16,4.1722059723339104e-16,4.142657249745895e-16,4.870860267701811e-16,7.876101110592191e-16,4.594086824254175e-16,7.061895161118448e-16,6.049093777185238e-16,2.2970361150572864e-16
87,2.4304164989015226e-15,8.121497037155711e-16,3.799636745517633e-16,9.194994652065208e-16,4.1725490226951075e-16,4.1428320505354257e-16,4.871070481306777e-16,7.876413633593884e-16,4.594270222639934e-16,7.062257156014679e-16,6.049284931025475e-16,2.2971485301693464e-16
88,2.4304083548348026e-15,8.121591209266391e-16,3.799500798515871e-16,9.195569680512904e-16,4.1723152737609667e-16,4.142766719514399e-16,4.870878886306263e-16,7.876774751431354e-16,4.594303793244115e-16,7.062094039474909e-16,6.049464088868568e-16,2.2971408326693895e-16
89,2.4304199960676875e-15,8.121556267572789e-16,3.799521407335539e-16,9.195501161816098e-16,4.172348964463098e-16,4.142765277456308e-16,4.870873210820391e-16,7.876788840447063e-16,4.594291107741018e-16,7.062237179543577e-16,6.04934516210062e-16,2.297151835574045e-16
90,2.430374319820951e-15,8.121542440329051e-16,3.799553519787822e-16,9.195061546648711e-16,4.172432559408143e-16,4.1428156234891096e-16,4.871089502817021e-16,7.876220332394099e-16,4.594232542223695e-16,7.062086058302971e-16,6.049306447228316e-16,2.297108663910628e-16
91,2.4304257371999314e-15,8.121590130181347e-16,3.7995444008606875e-16,9.195539396454887e-16,4.1723758409261155e-16,4.142785195509596e-16,4.870893662813353e-16,7.876839257437689e-16,4.594330577115768e-16,7.062123499869256e-16,6.049506716687904e-16,2.2971572619005623e-16
92,2.4304036500619358e-15,8.121573720949769e-16,3.7994280632024195e-16,9.19571879946372e-16,4.1722050307445547e-16,4.142717028199476e-16,4.870778896058124e-16,7.876856054271812e-16,4.594261596208574e-16,7.062245446081333e-16,6.049272598141807e-16,2.2971363858751544e-16
93,2.4303946319348955e-15,8.121512687076406e-16,3.799454237634184e-16,9.195514493751337e-16,4.1722587731848146e-16,4.142719645740104e-16,4.870813941022182e-16,7.8767258378279745e-16,4.594239763450407e-16,7.062216353396884e-16,6.049241042695667e-16,2.2971278622425654e-16
94,2.4304155451738127e-15,8.121586103588698e-16,3.7995418618947793e-16,9.195441026282447e-16,4.1723816682598125e-16,4.1427924936790443e-16,4.870940922098429e-16,7.876689572555194e-16,4.594301169345805e-16,7.062170678652688e-16,6.049409927505216e-16,2.297147628737757e-16
95,2.430404497757998e-15,8.121631574210854e-16,3.7996343695912574e-16,9.195080647503801e-16,4.1725378407408327e-16,4.1428837029015904e-16,4.871186315177873e-16,7.876278891412586e-16,4.594304878140756e-16,7.06208716525042e-16,6.049470886519929e-16,2.29713718708917e-16
96,2.4303855772662878e-15,8.121412754028729e-16,3.799542139074179e-16,9.19505263541013e-16,4.172418321105149e-16,4.1427532973542227e-16,4.870938666274672e-16,7.876429720855774e-16,4.594210639983456e-16,7.062189458247928e-16,6.049191463264789e-16,2.297119304072107e-16
97,2.4303768184391993e-15,8.121404977792998e-16,3.7993951818112982e-16,9.195547751647846e-16,4.1721774661051793e-16,4.1426456691978547e-16,4.870667125203769e-16,7.876838250635787e-16,4.594207933827884e-16,7.06211338570023e-16,6.049233095113112e-16,2.2971110255211746e-16
98,2.4303852840842367e-15,8.12152224319733e-16,3.79949582989023e-16,9.19531321968486e-16,4.172332651552514e-16,4.1427596822237283e-16,4.870931923081285e-16,7.87650211368051e-16,4.594233651513375e-16,7.062166765678146e-16,6.049258254977057e-16,2.2971190269662204e-16
99,2.4304295976989152e-15,8.121646263678842e-16,3.7996351769701374e-16,9.195243050232296e-16,4.1725237354392635e-16,4.142874090535706e-16,4.871117924487414e-16,7.876501960125423e-16,4.5943305736354e-16,7.062208804768172e-16,6.049453090287708e-16,2.2971609107153104e-16
