Index,C_c_0,C_c_2ws,C_c_ws,C_s_2ws,C_s_ws,S_c_0,S_c_2ws,S_c_ws,S_s_2ws,S_s_ws
31,2.3369847969383175e-15,3.305045204897384e-15,3.3053769338810965e-15,3.30494404004005e-15,3.3046140528157912e-15,2.0016917761563838e-15,2.830862149867378e-15,2.8311462848688035e-15,2.8307754993837176e-15,2.8304928562471846e-15
32,2.3368885624632216e-15,3.3049383768665773e-15,3.3046176831900565e-15,3.3047802596664763e-15,3.3051012492281877e-15,2.001792143655634e-15,2.8310291660223905e-15,2.830754457980043e-15,2.83089372192205e-15,2.8311686834213494e-15
33,2.3370547680197638e-15,3.3050414488993496e-15,3.3046795047383538e-15,3.3051467060116805e-15,3.305509279516545e-15,2.0018829858040807e-15,2.8310445841776365e-15,2.8307345487143588e-15,2.831134745702815e-15,2.831445320251783e-15
34,2.336787554270105e-15,3.304761177414738e-15,3.3047861666735756e-15,3.304672135511389e-15,3.3046471796077084e-15,2.0013781425698435e-15,2.8304142474591116e-15,2.8304356498995456e-15,2.830337986132399e-15,2.83031661225951e-15
35,2.336997255053803e-15,3.3049168482550127e-15,3.3050036269903454e-15,3.305108443099055e-15,3.3050227736093894e-15,2.0017166062353273e-15,2.8307722326471774e-15,2.830846561547311e-15,2.8309363400632896e-15,2.8308629612693094e-15
36,2.3368563218754996e-15,3.3048280562285054e-15,3.3047240594427698e-15,3.3047993032135118e-15,3.304903742924182e-15,2.001774123214446e-15,2.8309482370408963e-15,2.8308591523707627e-15,2.8309236069252833e-15,2.8310130710092746e-15
37,2.337041802595094e-15,3.305081271154077e-15,3.3053073925709736e-15,3.305069619716129e-15,3.30484497193926e-15,2.001812340733686e-15,2.8309944941409745e-15,2.831188180296843e-15,2.830984514006154e-15,2.830792090108749e-15
38,2.3364915710453826e-15,3.3043817060854627e-15,3.304370758357388e-15,3.3042141109144185e-15,3.304225507285019e-15,2.001401612146863e-15,2.830480946588269e-15,2.830471568938082e-15,2.8303373872235905e-15,2.8303471491738477e-15
39,2.336831319671252e-15,3.304639200653434e-15,3.3048094880666063e-15,3.3049176137775568e-15,3.304747566404519e-15,2.0010718323151147e-15,2.829823601184112e-15,2.8299694214420944e-15,2.830062011486019e-15,2.829916396778838e-15
40,2.336989754046703e-15,3.305024900559875e-15,3.305141774962372e-15,3.304980181855718e-15,3.3048634893894997e-15,2.0016443908658793e-15,2.8307717406216442e-15,2.8308718441808447e-15,2.830733438809158e-15,2.8306334910793666e-15
41,2.3368968267292907e-15,3.305015259938454e-15,3.3046591201418992e-15,3.3047265172030524e-15,3.305083231887385e-15,2.0015860082110088e-15,2.8307934802904343e-15,2.8304884413920124e-15,2.830546167951891e-15,2.8308516992500283e-15
42,2.3369202744987255e-15,3.3048296663345304e-15,3.3047488498047645e-15,3.3049777777841042e-15,3.3050598521470744e-15,2.001779089303648e-15,2.8308791668974946e-15,2.8308099403855246e-15,2.8310060374655143e-15,2.8310763414229727e-15
43,2.3368283928084742e-15,3.3047361624132376e-15,3.3047404799517845e-15,3.3048123861006713e-15,3.304808326311729e-15,2.0016097351680647e-15,2.8306708764773355e-15,2.8306745746638232e-15,2.8307361658564302e-15,2.8307326884452972e-15
44,2.3368818267317547e-15,3.3048605422539655e-15,3.3047289560984692e-15,3.304839001137347e-15,3.304971067656933e-15,2.0017516630345274e-15,2.8309134038695425e-15,2.830800688368663e-15,2.830894951945478e-15,2.8310080789218565e-15
45,2.3370917611368704e-15,3.3052113604375217e-15,3.3052877788748368e-15,3.3050823506954724e-15,3.305005909145954e-15,2.0019137968084296e-15,2.8311888877692757e-15,2.831254346527265e-15,2.8310783801773933e-15,2.8310129016218764e-15
46,2.3368481740297528e-15,3.3047471264020453e-15,3.305068987906027e-15,3.30485699166202e-15,3.3045356932683204e-15,2.0017341419401024e-15,2.8308322410137e-15,2.8311079462001374e-15,2.8309263511250662e-15,2.830651128296486e-15
47,2.3370061478011445e-15,3.305011806153357e-15,3.304954759228523e-15,3.305039556315198e-15,3.305096817327763e-15,2.0018809493504913e-15,2.8310752106244946e-15,2.831026344192478e-15,2.831098981430739e-15,2.8311480312504418e-15
48,2.3369854090248012e-15,3.304991213287111e-15,3.3049138318808365e-15,3.3050008580691944e-15,3.30507896299271e-15,2.0018498142807872e-15,2.8310386624447358e-15,2.8309723779257217e-15,2.8310469241160102e-15,2.8311138283962123e-15
49,2.336929651718299e-15,3.3048873084144732e-15,3.3050424992013427e-15,3.3049473572903723e-15,3.304792683706356e-15,2.001880268852777e-15,2.8310602711691765e-15,2.8311932120019964e-15,2.8311117107406414e-15,2.8309792129584653e-15
50,2.3370013329486584e-15,3.3051459372584926e-15,3.304968069264326e-15,3.3048920398791603e-15,3.305069918291516e-15,2.0018691838504175e-15,2.8311793008598762e-15,2.831026939604752e-15,2.830961813033755e-15,2.8311141832130727e-15
51,2.3368382435251794e-15,3.304660209063262e-15,3.304635785235285e-15,3.304916306992241e-15,3.304940848224158e-15,2.0016345428022352e-15,2.8306289684418232e-15,2.830608048047405e-15,2.830848330848445e-15,2.8308693518059987e-15
52,2.3370681864151067e-15,3.3051295119462447e-15,3.305020515327845e-15,3.305097306196923e-15,3.305206498558159e-15,2.0019224858623712e-15,2.831159624316275e-15,2.831066258285055e-15,2.8311320370109003e-15,2.831225570714586e-15
53,2.3370126906762313e-15,3.3050318815318433e-15,3.3050144632378634e-15,3.305037515038352e-15,3.3050556268435357e-15,2.0018896060487168e-15,2.8310967234772503e-15,2.8310818029328246e-15,2.8311015491498575e-15,2.831117063757326e-15
54,2.3370051768407503e-15,3.305172665420111e-15,3.3053127995054914e-15,3.30487596306384e-15,3.304735925967715e-15,2.001867762530827e-15,2.8311955292487034e-15,2.8313155674543246e-15,2.8309413753906068e-15,2.830821420265531e-15
55,2.3370023944586413e-15,3.3048790794079433e-15,3.3052243712810364e-15,3.3051614756368943e-15,3.304816483043074e-15,2.0016553344233813e-15,2.8306470094368635e-15,2.830942753814939e-15,2.8308888833516873e-15,2.8305933953079467e-15
56,2.3370309254772177e-15,3.305074243397801e-15,3.304801364460095e-15,3.3050472842032442e-15,3.3053202070358056e-15,2.0019130727728844e-15,2.8311441077708185e-15,2.8309103582270178e-15,2.8311210143819266e-15,2.831354801526293e-15
57,2.337062267335059e-15,3.3050988913100023e-15,3.3050562599487532e-15,3.305111091466145e-15,3.3051539136609916e-15,2.001938641855096e-15,2.8311634132071343e-15,2.8311268949805416e-15,2.8311738639188507e-15,2.8312105456144095e-15
58,2.3369802762412887e-15,3.305006644031764e-15,3.3051114278403887e-15,3.304971600809921e-15,3.3048669625517084e-15,2.001858541419949e-15,2.8310704403743808e-15,2.831160198240303e-15,2.831040422332004e-15,2.830950789144642e-15
59,2.336970324251285e-15,3.304979225879464e-15,3.3048602720218653e-15,3.304970697089138e-15,3.305089903379102e-15,2.0018731856907457e-15,2.8310797201383925e-15,2.8309778230216896e-15,2.8310724142875293e-15,2.8311745276404324e-15
60,2.336928554447537e-15,3.3049184141587536e-15,3.304780241971502e-15,3.304913368201591e-15,3.3050518937576624e-15,2.0018413024028624e-15,2.8310331396069583e-15,2.830914779637948e-15,2.831028817178941e-15,2.831147479847962e-15
61,2.337049629863138e-15,3.30507238337544e-15,3.3050225118288184e-15,3.3051021800805616e-15,3.305152051426901e-15,2.0018083997403575e-15,2.8309718262929194e-15,2.8309291086374362e-15,2.830997348769565e-15,2.8310400662534956e-15
62,2.3368947736988456e-15,3.3048623323877e-15,3.3049780688575605e-15,3.3048741449058203e-15,3.304758489571818e-15,2.0019026309191933e-15,2.8311127537680393e-15,2.8312118995002797e-15,2.8311228729703966e-15,2.831023796743249e-15
63,2.3370589749698252e-15,3.305111554521536e-15,3.305378444285091e-15,3.305089344430726e-15,3.304822451838528e-15,2.001888312650952e-15,2.831107072550324e-15,2.8313356861643358e-15,2.8310880477325112e-15,2.830859431695528e-15
64,2.3366358180376265e-15,3.3044774964052706e-15,3.3044886179031442e-15,3.304526295001175e-15,3.304515522423309e-15,2.001482288972087e-15,2.8305023539853447e-15,2.8305118802798788e-15,2.830544153192853e-15,2.8305349257712584e-15
65,2.337028368168574e-15,3.305041429610907e-15,3.304813753944097e-15,3.3050727847735746e-15,3.305300560674604e-15,2.0019215819717252e-15,2.8311311310413257e-15,2.8309361018164845e-15,2.8311579901833482e-15,2.831353105269812e-15
66,2.3370751032590477e-15,3.3052345156442196e-15,3.305159739983815e-15,3.3050119694604062e-15,3.305086834453332e-15,2.001860851617559e-15,2.8311540237010024e-15,2.831089973355761e-15,2.830963398037141e-15,2.83102752490165e-15
67,2.3369639155710155e-15,3.3048795176033994e-15,3.3050412703382966e-15,3.305052529547062e-15,3.304890833762755e-15,2.0017692654110343e-15,2.830855110832325e-15,2.830993663101427e-15,2.8310033073830137e-15,2.8308648038959828e-15
68,2.3370410955124957e-15,3.3050786740091973e-15,3.3049624263707507e-15,3.305071654092836e-15,3.3051879584061775e-15,2.0018690221247165e-15,2.831073285740888e-15,2.8309737100223662e-15,2.8310672726018255e-15,2.831166896867084e-15
69,2.3364349515420814e-15,3.3041835018169645e-15,3.3041542195341117e-15,3.3042524779919032e-15,3.3042817998005067e-15,2.0017031502823163e-15,2.8308061905736094e-15,2.830781103447689e-15,2.8308652848045773e-15,2.8308904057935507e-15
70,2.337054007392923e-15,3.3052082083147563e-15,3.305143963314001e-15,3.3049786849996744e-15,3.3050429852095507e-15,2.001915932244157e-15,2.831234943941549e-15,2.8311799117984443e-15,2.8310383347147915e-15,2.8310934141499225e-15
71,2.3370902088157173e-15,3.305054718653306e-15,3.3052585135318548e-15,3.3052344006582428e-15,3.3050308288404512e-15,2.001904800579642e-15,2.831043869206575e-15,2.8312184358297043e-15,2.831197781223708e-15,2.8310234056699695e-15
72,2.3370078090330384e-15,3.305059980636467e-15,3.305188671646497e-15,3.3049962408103713e-15,3.304867578124633e-15,2.001888850092133e-15,2.8311256378982548e-15,2.8312358750558247e-15,2.8310710381460955e-15,2.8309608252512108e-15
73,2.3370374368775026e-15,3.30502296062451e-15,3.3050187812036677e-15,3.3051171146503497e-15,3.3051212957055684e-15,2.001858029503578e-15,2.831014448899756e-15,2.83101086889413e-15,2.8310950992948517e-15,2.8310986807004505e-15
74,2.337089735271338e-15,3.3051792005847845e-15,3.3049937310255584e-15,3.305108723972779e-15,3.3052941991180142e-15,2.0018650388771224e-15,2.831094839456959e-15,2.830935973059667e-15,2.8310344717853616e-15,2.8311933429674237e-15
75,2.3370749203685982e-15,3.3051406290292737e-15,3.305165168658687e-15,3.3051053450862937e-15,3.305080930443022e-15,2.001920794205161e-15,2.8311585971674666e-15,2.831179617629402e-15,2.8311283732073627e-15,2.8311074598076154e-15
76,2.3370593938180882e-15,3.305075803570235e-15,3.3050500211294527e-15,3.305126326611199e-15,3.305152142127321e-15,2.0018152628800356e-15,2.830972634269894e-15,2.8309505502425864e-15,2.8310159099328048e-15,2.8310380222908938e-15
77,2.337005154600539e-15,3.304980493580776e-15,3.3049200311842672e-15,3.3050682423157755e-15,3.305128726040263e-15,2.001799138513989e-15,2.8309338949602715e-15,2.8308821049276283e-15,2.8310090575425117e-15,2.831060865843976e-15
78,2.3370600250982808e-15,3.3051267578535867e-15,3.305172579657777e-15,3.3050771083277156e-15,3.305031377632477e-15,2.001834528625376e-15,2.8310427606910586e-15,2.831082009862585e-15,2.8310002328423294e-15,2.8309610617111805e-15
79,2.337003761484935e-15,3.3051011625971902e-15,3.3050778529059033e-15,3.3049435668690747e-15,3.304966970065352e-15,2.0018599075783005e-15,2.831124886033435e-15,2.8311049191265713e-15,2.8309898907138212e-15,2.831009937716359e-15
80,2.3369013698630217e-15,3.3048474381917728e-15,3.30490721573232e-15,3.304907770843581e-15,3.304848003999264e-15,2.001830370818831e-15,2.830989813268364e-15,2.831041019749606e-15,2.8310414952675695e-15,2.8309902979489047e-15
81,2.3370945900340538e-15,3.3051186912982956e-15,3.3052621450438327e-15,3.305183031770945e-15,3.3050395795449036e-15,2.001896573680375e-15,2.831081725117773e-15,2.8312046039960592e-15,2.8311368375519444e-15,2.83101395997522e-15
82,2.33708974689372e-15,3.3051800852320874e-15,3.3050836563792308e-15,3.305107893520758e-15,3.3052043774153443e-15,2.0019035158784682e-15,2.831149998425159e-15,2.8310673994321923e-15,2.831088160474383e-15,2.831170806614975e-15
83,2.3370626392621576e-15,3.3050736874311167e-15,3.305004717881564e-15,3.3051376113094018e-15,3.3052066268190944e-15,2.001922524152922e-15,2.8311185792360387e-15,2.8310595000772646e-15,2.831173336284318e-15,2.8312324548124432e-15
84,2.337099482239166e-15,3.305179851807289e-15,3.3051179445705078e-15,3.305135713714755e-15,3.3051976215977843e-15,2.0018733730451842e-15,2.831095376444629e-15,2.8310423489848002e-15,2.8310575693795675e-15,2.8311105973929487e-15
85,2.3370523707316957e-15,3.305059868800286e-15,3.305019809219362e-15,3.3051223787862345e-15,3.3051625026423983e-15,2.00186243298788e-15,2.831034200596749e-15,2.8309998865303906e-15,2.8310877451360687e-15,2.83112211425904e-15
86,2.3370076037750873e-15,3.3050619808549167e-15,3.3050834802993284e-15,3.304993626996284e-15,3.3049722162571446e-15,2.0017977412562254e-15,2.8309987512663334e-15,2.8310171669271096e-15,2.8309402017778355e-15,2.8309218620988468e-15
87,2.3370587632688424e-15,3.3050373151693876e-15,3.305226119068442e-15,3.3051630419759393e-15,3.304974252731019e-15,2.0019197620072996e-15,2.8310882119860618e-15,2.8312499410202654e-15,2.8311959093116943e-15,2.8310341928301917e-15
88,2.3370858624299348e-15,3.3051903556132142e-15,3.3050961138052425e-15,3.3050867028188012e-15,3.305180936289426e-15,2.001909566530357e-15,2.831172058533786e-15,2.8310913325407965e-15,2.831083271243567e-15,2.8311639900949214e-15
89,2.337075807536008e-15,3.3050948395413304e-15,3.3050922627494605e-15,3.305153692911959e-15,3.3051563084851324e-15,2.001919451276841e-15,2.831116400356883e-15,2.831114193098672e-15,2.831166813658435e-15,2.831169054136384e-15
90,2.337071828579788e-15,3.3051542295380645e-15,3.305239025962875e-15,3.305082967600168e-15,3.3049982967772083e-15,2.001867258978209e-15,2.8310982816503157e-15,2.8311709157835204e-15,2.83103724076208e-15,2.8309647142157406e-15
91,2.3370855519101934e-15,3.3051756932375015e-15,3.3051061402865617e-15,3.3051004903947057e-15,3.3051700512333927e-15,2.0019322879932106e-15,2.831192008514354e-15,2.8311324299088135e-15,2.8311275902481847e-15,2.8311871756103187e-15
92,2.3370808299558194e-15,3.3051052143575977e-15,3.3050282662179274e-15,3.3051575616828737e-15,3.305234534394883e-15,2.0018934556626136e-15,2.8310824401498913e-15,2.831016528019144e-15,2.831127279749168e-15,2.8311932129280556e-15
93,2.3370632667223484e-15,3.3050691806988168e-15,3.305052045699458e-15,3.3051439461965907e-15,3.3051611004077346e-15,2.0018897942186608e-15,2.8310676720818285e-15,2.831052994524388e-15,2.831131714972359e-15,2.8311464089862973e-15
94,2.3370843932095754e-15,3.3051502634717907e-15,3.3051382076984374e-15,3.3051225702436723e-15,3.3051346938569663e-15,2.001914668101305e-15,2.8311467108110252e-15,2.8311363839997295e-15,2.8311229891689062e-15,2.8311333740909716e-15
95,2.3370974779297317e-15,3.30522636598291e-15,3.305304717220057e-15,3.305083485655758e-15,3.305005162233543e-15,2.001899954796881e-15,2.8311752398603157e-15,2.83124235359416e-15,2.8310528521023514e-15,2.8309857621940906e-15
96,2.337034509782126e-15,3.3050003397028962e-15,3.3051366770271754e-15,3.305131359165225e-15,3.3049950937939354e-15,2.001890451461511e-15,2.8310444687207843e-15,2.831161254496309e-15,2.8311566992460476e-15,2.8310399751050443e-15
97,2.3370322720764693e-15,3.3050296242716416e-15,3.3049524249939945e-15,3.3050957569253736e-15,3.305173054356141e-15,2.0018845740171804e-15,2.831063952583154e-15,2.83099782425241e-15,2.8311206013256323e-15,2.831186813733614e-15
98,2.3370660166114447e-15,3.305100117696198e-15,3.3051321014869544e-15,3.3051207389567964e-15,3.3050887560907864e-15,2.0018791073091693e-15,2.8310757274945756e-15,2.8311031241029867e-15,2.831093391210733e-15,2.8310659953944395e-15
99,2.3371017050013826e-15,3.305181411196364e-15,3.3052583112611873e-15,3.3051404134098227e-15,3.3050635349522403e-15,2.0019249148602784e-15,2.8311669111563722e-15,2.8312327825540073e-15,2.8311317930910544e-15,2.831065940201845e-15
