Index,C_c_0,C_c_2ws,C_c_ws,C_s_2ws,C_s_ws,S_c_0,S_c_2ws,S_c_ws,S_s_2ws,S_s_ws
12,1.6300749954662432e-16,2.305096363188399e-16,2.3060405941001255e-16,2.305449735092977e-16,2.3045068553723193e-16,3.7853462306292933e-16,5.352875084828079e-16,5.35506776978582e-16,5.353695682046445e-16,5.351506134813062e-16
13,1.6300815545672684e-16,2.305125477346745e-16,2.305103620836877e-16,2.3054413903506863e-16,2.3054632450032573e-16,3.785342961409117e-16,5.352916531317788e-16,5.352865776565329e-16,5.353650138211589e-16,5.353700888651069e-16
14,1.630058336914425e-16,2.305489429862075e-16,2.3047850946483856e-16,2.305011322826582e-16,2.305715901217402e-16,3.7853465435696704e-16,5.353843017106063e-16,5.352207399038736e-16,5.35273274959399e-16,5.35436893237099e-16
15,1.6300663441691864e-16,2.305184076098273e-16,2.305768483337508e-16,2.305337376699042e-16,2.3047546621190805e-16,3.785345152377786e-16,5.353105656717608e-16,5.354462769032678e-16,5.353461651851213e-16,5.352108470234792e-16
16,1.6300785130666768e-16,2.305271804044799e-16,2.3052076323658157e-16,2.3052842618295285e-16,2.3053508888693895e-16,3.785346084613606e-16,5.353270733563852e-16,5.353121714966383e-16,5.353299662861597e-16,5.353454383264598e-16
17,1.6300813375104036e-16,2.305214061850092e-16,2.305008509446216e-16,2.3053502282135275e-16,2.3055573846878684e-16,3.7853483898537433e-16,5.353130630045484e-16,5.352653299593844e-16,5.353446833361675e-16,5.35392788875968e-16
18,1.6300822996811893e-16,2.3054047588083475e-16,2.3055062615140723e-16,2.305163552346497e-16,2.3050625192975336e-16,3.785346112153116e-16,5.353567082104531e-16,5.353802789757185e-16,5.35300695704657e-16,5.352772340021915e-16
19,1.6300771261647236e-16,2.3053011235954085e-16,2.3052643221294493e-16,2.3052532347652626e-16,2.3052900365086627e-16,3.785344298134046e-16,5.353340847261278e-16,5.353255387366715e-16,5.353229640431106e-16,5.353315100969939e-16
20,1.6300740976975315e-16,2.305065359688866e-16,2.305218557735156e-16,2.3054800096388437e-16,2.3053271310877503e-16,3.785344946366435e-16,5.352804220781891e-16,5.353159976051627e-16,5.353767117557488e-16,5.353412104216924e-16
21,1.6300813468102377e-16,2.305486313198081e-16,2.3052621036235173e-16,2.305078683477979e-16,2.305303928290545e-16,3.785345796772982e-16,5.353759149664043e-16,5.353238494193485e-16,5.352812559206672e-16,5.353335618688433e-16
22,1.6300791299048518e-16,2.3052621109686e-16,2.3052733719630157e-16,2.3052967447536143e-16,2.3052867988497413e-16,3.785344486760766e-16,5.353243939024498e-16,5.353270089131168e-16,5.353324365063182e-16,5.353301268839384e-16
23,1.6300780873335566e-16,2.305161104819634e-16,2.305419588186392e-16,2.3053949056472293e-16,2.3051372334556807e-16,3.7853465262733947e-16,5.353015691967896e-16,5.353615938742612e-16,5.353558621265244e-16,5.352960258191243e-16
24,1.630067867265939e-16,2.3053448888078777e-16,2.305090508122546e-16,2.3051830601186163e-16,2.305437592706476e-16,3.7853431630965506e-16,5.353471280962795e-16,5.352880558203713e-16,5.353095482424102e-16,5.353686557931196e-16
25,1.6300661160218456e-16,2.3052556911991964e-16,2.30522014300165e-16,2.3052675265329945e-16,2.3053030737935217e-16,3.7853419205017844e-16,5.353268140232104e-16,5.35318559015573e-16,5.353295624261573e-16,5.353378172161998e-16
26,1.6300800737469667e-16,2.305313197015536e-16,2.3055566247170493e-16,2.3052490892847495e-16,2.305005926853119e-16,3.7853421922755493e-16,5.353356225632338e-16,5.353921508997338e-16,5.353207355830108e-16,5.352642688469988e-16
27,1.6300750641719544e-16,2.305171198394672e-16,2.3050383921662054e-16,2.305376530390769e-16,2.3055099978165907e-16,3.78534443529013e-16,5.353046102000781e-16,5.3527377006707135e-16,5.353522921961957e-16,5.353832858718079e-16
28,1.6300725206905183e-16,2.3053360541725157e-16,2.3051911461747766e-16,2.3052045457670504e-16,2.3053502516202745e-16,3.7853449643967937e-16,5.353438029988788e-16,5.353101525475903e-16,5.353132641931456e-16,5.353470999219727e-16
29,1.6300759923988804e-16,2.305350834819378e-16,2.30559202915885e-16,2.3051996966311666e-16,2.3049589163677835e-16,3.7853446436478365e-16,5.353460498163825e-16,5.354020597021334e-16,5.35310952671595e-16,5.352550389421405e-16
30,1.630077639698594e-16,2.305120176550698e-16,2.3050687336006467e-16,2.3054355609091954e-16,2.305487045626717e-16,3.7853442218195796e-16,5.352918860060749e-16,5.352799399938735e-16,5.353651241347391e-16,5.353770798461259e-16
31,1.6300793159082175e-16,2.3053754937978335e-16,2.305176043368857e-16,2.3051850518292513e-16,2.30538450346533e-16,3.7853435123265794e-16,5.353505245885638e-16,5.353042085363331e-16,5.353063004662641e-16,5.353526167988061e-16
32,1.6300742990354534e-16,2.3053054334903154e-16,2.305549970172612e-16,2.305240555960456e-16,2.304996252851134e-16,3.7853437490618073e-16,5.353359363744555e-16,5.353927224609729e-16,5.3532087057332895e-16,5.3526413872691575e-16
