Index,C_c_0,C_c_2ws,C_c_ws,C_s_2ws,C_s_ws,S_c_0,S_c_2ws,S_c_ws,S_s_2ws,S_s_ws
33,-1.5757662971056255e-16,3.6639255811548145e-17,-1.871219282610804e-16,1.5817685025877393e-16,9.50885924078335e-17,3.1709816416532325e-17,-1.2090561108159945e-16,2.0219472303476353e-16,1.334852597913221e-16,1.207110840026475e-16
34,-1.576004006347786e-16,-9.513153088556141e-17,3.2086641618473397e-16,5.508355377398225e-16,-1.1279579298412438e-16,3.172197219622442e-17,-2.674822914383355e-16,-9.009717080420575e-17,-1.3145428844578064e-16,3.455182845476699e-16
35,-1.5762337740194345e-16,-1.8828269152569864e-16,2.4907483018670907e-16,-2.352204246013863e-17,-4.395169858336642e-16,3.1715130300250003e-17,-1.1155250849690391e-16,-2.4459518953641997e-16,2.969344633278112e-16,-6.314133143597086e-17
36,-1.5757638527646528e-16,-1.1359407973742932e-16,7.246530076623661e-16,-1.391428514816372e-16,-2.4398361146908113e-16,3.168809072145268e-17,1.3640505967477179e-16,-6.273600922902089e-16,-1.921039907099162e-16,1.2206868320641892e-16
37,-1.5762482300718952e-16,-2.5689069585655236e-16,7.991987790617685e-17,1.1039398629050037e-16,-7.510358079960984e-17,3.1802755204621426e-17,-2.5646155124227843e-16,-5.057592670789647e-16,1.769152329993093e-16,4.054678699056623e-16
38,-1.5760242695465895e-16,-2.3665061189591087e-17,1.7009945810790893e-16,2.589366285442658e-16,2.901307073607479e-16,3.1697383862800767e-17,3.556627515112342e-17,-1.638595619760133e-16,-1.256662464877898e-16,9.195768972098322e-17
39,-1.5762891911771965e-16,-1.5972559365127705e-16,-2.634579378482485e-16,-6.700684960904544e-17,-2.2030495268166741e-16,3.1719089215856044e-17,-4.793215307992981e-16,3.034349623748208e-16,1.9033471155824574e-16,-1.0136259042422388e-16
40,-1.5762537237864448e-16,1.142532913485942e-16,2.1770718448789167e-16,-5.4299578393954907e-17,1.7118901877832404e-17,3.172146853034875e-17,3.3479789187725316e-16,-6.433629200961446e-17,4.156296461629187e-18,-2.6126297730681214e-16
41,-1.5765692727470756e-16,2.215745860356725e-16,1.178373904691544e-16,-1.5617448518826707e-16,-3.2646124905874937e-16,3.17214098034882e-17,-5.590130866205371e-16,-3.110877848465402e-17,-2.3308842737254487e-16,1.6042660342100622e-16
42,-1.5763468094611303e-16,9.892682262986736e-18,-2.793485000933576e-16,-2.625522429963348e-16,-3.7810859979240647e-16,3.1662983101453745e-17,2.6678022817936906e-16,-3.8862873966923496e-16,-2.5150572898077707e-16,2.0269225499543366e-16
43,-1.5761972928607125e-16,2.486315685749342e-16,-4.161781380314888e-16,-1.6588610554765727e-16,-1.0601707555104151e-16,3.17108403686386e-17,8.975567041089243e-17,-4.746811562400327e-17,1.5605399778963296e-17,-3.635477597853435e-17
44,-1.5762970054320103e-16,-1.938269865020603e-16,2.3794434211580783e-17,-1.7785468648749394e-16,2.328685502125496e-16,3.1715647970441344e-17,1.732521647442551e-16,-2.8433937119089096e-16,-6.195831587720274e-16,-2.370032586561785e-16
45,-1.5757961609427332e-16,-1.6026984418087715e-16,-3.7585983248556704e-16,2.334399586862156e-16,1.2477036458618362e-16,3.168124365109544e-17,-1.9504657237936318e-16,-2.865811151557043e-17,-2.5267008021802657e-16,-2.937741990249523e-16
46,-1.5760356854402273e-16,4.738215391428889e-17,2.886145007969551e-16,-2.600223618510951e-16,3.178577456452059e-17,3.168918821921408e-17,2.447178339984812e-16,-1.796319835513428e-16,2.0743338361338885e-16,1.8311763649315625e-16
47,-1.5761581278447724e-16,3.079486260967796e-17,9.135389997588743e-17,-3.103809065824399e-16,-3.500220646683655e-16,3.1711295198425526e-17,2.9281320972856557e-16,-1.0034883094774833e-17,-3.1461246215546786e-16,1.531881609663748e-16
48,-1.5760934355894209e-16,-3.0427226182184305e-16,3.4726560526739794e-16,-1.467711231055803e-16,-8.723129765294417e-17,3.171201401918103e-17,-1.290388871755921e-16,-6.247212129929468e-18,-1.9823212951779083e-16,-3.732829548441268e-17
49,-1.5759874512097285e-16,-1.881939166205358e-16,1.586741883094499e-16,9.655184426476215e-17,2.4127317330677736e-16,3.1678752920996805e-17,-4.784039866817832e-16,1.4056575265365513e-16,3.1023364471325537e-16,-2.72507383321496e-16
50,-1.5760662603812431e-16,-2.558745384667301e-16,1.1368188109854254e-16,-9.385474320193525e-18,3.1076632429138354e-16,3.170282139483337e-17,3.5706713906866744e-16,1.3001173164246718e-16,-2.0339728314880317e-16,-8.969071108554537e-17
51,-1.5761509538397108e-16,7.301301351886022e-18,1.79715909189174e-16,-2.2375847076891223e-16,-9.687530174929273e-17,3.1715638035714353e-17,-2.302100388140393e-16,-1.4829849659195465e-16,-7.302341664575344e-17,1.5262288414559826e-16
52,-1.5762324248798214e-16,2.7575359082753815e-16,1.4341147458399706e-16,-1.0179579631571976e-17,-6.506512385025411e-17,3.1741945074285663e-17,-4.401340489002675e-16,-5.758503455017172e-16,1.8916873400543004e-17,-5.149222756331126e-17
53,-1.5759020843011587e-16,1.0974089638957365e-16,-4.2069501783822935e-17,1.5849350594779895e-16,3.1575467755073337e-16,3.172725403654176e-17,4.532926995903148e-17,-3.337052269904137e-17,2.6279203798345563e-16,2.2581802763347383e-16
54,-1.576164214782636e-16,6.695895793805035e-17,7.435416975443374e-17,-2.8678508901237003e-16,-1.1234629004073095e-16,3.173771444646558e-17,1.091995771168165e-16,1.7768275895370046e-16,4.266196877307992e-17,-3.6541505669907483e-16
