Index,c_T_M,c_T_Q,c_T_X,c_T_X_1,c_T_X_2,c_T_Y,c_T_Y_1,c_T_Y_2,c_T_Z,c_T_Z_1,c_T_Z_2,c_T_u
22,2.393297623148276e-16,5.664682545494724e-17,4.976650203761353e-17,6.413666200287115e-17,7.889414504841581e-17,3.312329376968505e-17,3.3974143599844554e-17,1.4893700263864448e-16,4.524121095275842e-17,4.9257700413781074e-17,1.1438567396923392e-16,2.2620650080995087e-17
23,2.3932857069344615e-16,5.66465988987579e-17,4.9766797350997527e-17,6.413901478446544e-17,7.889094279112928e-17,3.312195342118231e-17,3.397262519790954e-17,1.48943077450253e-16,4.5241130993125025e-17,4.925761774855032e-17,1.1438541678952826e-16,2.2620537452920593e-17
24,2.393289061689389e-16,5.664676665820787e-17,4.976650068402512e-17,6.413713073228228e-17,7.889326723607485e-17,3.312300756680863e-17,3.3973824939309284e-17,1.4893783092295782e-16,4.524125241931227e-17,4.925780941706819e-17,1.1438497918979524e-16,2.2620569160944113e-17
25,2.393283626175374e-16,5.664663925551196e-17,4.976671654200783e-17,6.413848539898417e-17,7.889160602439248e-17,3.31222425733778e-17,3.397295404460262e-17,1.4894165854563962e-16,4.52412166813013e-17,4.9257751840711645e-17,1.1438512256666307e-16,2.2620517786280403e-17
26,2.393283316747517e-16,5.664670828070183e-17,4.9766547767917715e-17,6.413739909397742e-17,7.889295534563148e-17,3.312282139393013e-17,3.3973612591479426e-17,1.4893879622254678e-16,4.524130199272528e-17,4.925788489840214e-17,1.1438483521654522e-16,2.2620514861671608e-17
27,2.3932710355952772e-16,5.664639009652112e-17,4.976651386142463e-17,6.413779497970585e-17,7.889208348717211e-17,3.3122293719741005e-17,3.397302104964958e-17,1.4894066291093861e-16,4.5241115179983564e-17,4.925764372605585e-17,1.1438483590851039e-16,2.2620398784320963e-17
28,2.3932723233841007e-16,5.664653212910602e-17,4.976651049456012e-17,6.413739404769873e-17,7.889281624652392e-17,3.312263515246975e-17,3.3973404031137063e-17,1.4893943622777558e-16,4.5241289056388897e-17,4.925788539997706e-17,1.1438461985682025e-16,2.2620410956070964e-17
29,2.39326670912849e-16,5.664659913722612e-17,4.9766590843156343e-17,6.413773098822486e-17,7.88925092550069e-17,3.3122550947231135e-17,3.397330564233801e-17,1.489400704439502e-16,4.5241488253607093e-17,4.9258185634834376e-17,1.1438407976318036e-16,2.2620357892001367e-17
30,2.3932679223590596e-16,5.664672392904516e-17,4.976666952343519e-17,6.413792769389999e-17,7.889245661343087e-17,3.3122595035371004e-17,3.397335135227254e-17,1.4894022745647957e-16,4.524163733581727e-17,4.925839473299137e-17,1.1438387093158358e-16,2.2620369359051648e-17
31,2.393255741275733e-16,5.664641276744056e-17,4.976640472199688e-17,6.41370816903923e-17,7.889297620987346e-17,3.3122649953266493e-17,3.397342617900147e-17,1.4893891576641533e-16,4.5241432274003015e-17,4.925814393250409e-17,1.1438369722240746e-16,2.2620254227518958e-17
32,2.3932660950256507e-16,5.664674295119607e-17,4.976670814025118e-17,6.41381542819739e-17,7.889218876084919e-17,3.3122509829786275e-17,3.39732541082309e-17,1.4894067428059646e-16,4.5241693684081525e-17,4.92584827205402e-17,1.1438367987197983e-16,2.2620352087706362e-17
33,2.393265775127553e-16,5.664679027474189e-17,4.976657234581995e-17,6.413717834507159e-17,7.889346411321712e-17,3.31230153510331e-17,3.397382776208794e-17,1.489383007862443e-16,4.5241765196161196e-17,4.925858535371546e-17,1.143835505000489e-16,2.262034906413635e-17
34,2.3932478057371525e-16,5.664639263417098e-17,4.976654012939911e-17,6.413791277279363e-17,7.889196891324584e-17,3.3122242352714954e-17,3.3972961863529177e-17,1.489409796224953e-16,4.524156315765033e-17,4.925834913658307e-17,1.1438324304214323e-16,2.2620179223457746e-17
35,2.3932537667716565e-16,5.66465444561951e-17,4.976641339043812e-17,6.413675397092745e-17,7.889362070005387e-17,3.3122946307137376e-17,3.397375780801121e-17,1.489379175924381e-16,4.5241657665870726e-17,4.9258466728943423e-17,1.1438329800850797e-16,2.2620235565165657e-17
36,2.393242270363462e-16,5.664618412317906e-17,4.9766448588121876e-17,6.413790617371064e-17,7.889161652321627e-17,3.312201811475632e-17,3.3972715140580293e-17,1.4894138067917693e-16,4.5241373561064845e-17,4.925810010390501e-17,1.143832971327626e-16,2.2620126904953724e-17
37,2.393265360154784e-16,5.664676810188894e-17,4.976646328608359e-17,6.413673388995169e-17,7.889385685956927e-17,3.3123195702292653e-17,3.3974036692729023e-17,1.4893709419101946e-16,4.5241721238794836e-17,4.925853757006872e-17,1.1438343840589556e-16,2.262034514195228e-17
38,2.393265632302835e-16,5.664666708228596e-17,4.976673654657902e-17,6.413847261223485e-17,7.889170951029862e-17,3.312227990774714e-17,3.3972994467088076e-17,1.489416470090863e-16,4.524160430112279e-17,4.92583533319318e-17,1.1438385544427553e-16,2.2620347714204798e-17
39,2.393266994531892e-16,5.664670312686781e-17,4.9766415260077886e-17,6.413650857010825e-17,7.889408490767104e-17,3.3123231089513386e-17,3.3974078134566664e-17,1.4893681979448454e-16,4.524161097954444e-17,4.92583696560502e-17,1.1438375897583748e-16,2.2620360589539036e-17
40,2.3932739634253083e-16,5.664679725968748e-17,4.976678592489081e-17,6.413855628795759e-17,7.889175049657673e-17,3.312238107748454e-17,3.397310622440376e-17,1.4894142874240514e-16,4.524161509352812e-17,4.92583500654731e-17,1.1438407076648568e-16,2.2620426457192895e-17
41,2.3932762427629902e-16,5.664665285739746e-17,4.976639599323586e-17,6.413650755891464e-17,7.889401002990351e-17,3.3123177031340834e-17,3.3974018400101865e-17,1.489369379578844e-16,4.5241366731808474e-17,4.925799360823481e-17,1.143845202668959e-16,2.262044800073166e-17
42,2.393275988655858e-16,5.664654593190824e-17,4.976663846869719e-17,6.413824523013548e-17,7.889174195774668e-17,3.312225289892492e-17,3.39729695670521e-17,1.4894128940750085e-16,4.5241231130588944e-17,4.9257797184727376e-17,1.1438478829157394e-16,2.2620445598995886e-17
43,2.3932810868492694e-16,5.664656350821191e-17,4.97663673909109e-17,6.413635297190489e-17,7.889418381132177e-17,3.312315445843233e-17,3.3973993092715556e-17,1.4893701798739106e-16,4.52411747938596e-17,4.925769164225763e-17,1.1438519939010114e-16,2.262049378541787e-17
44,2.3932900323367424e-16,5.66467301984213e-17,4.976670350718768e-17,6.41383506157973e-17,7.889180492612901e-17,3.3122402013796306e-17,3.3973134748328833e-17,1.4894092884125308e-16,4.524120226359169e-17,4.925772411136273e-17,1.1438523677809008e-16,2.2620578335178823e-17
45,2.3932852520756706e-16,5.664660494205957e-17,4.9766378356828333e-17,6.41364094233559e-17,7.889412242602848e-17,3.312317205142919e-17,3.3974012928194573e-17,1.4893694623907424e-16,4.524114244102998e-17,4.9257639375606127e-17,1.1438533099255068e-16,2.2620533153747168e-17
46,2.393288714486033e-16,5.664669655374187e-17,4.9766689401288904e-17,6.413816268573489e-17,7.889209847116904e-17,3.312245533330635e-17,3.3973193966006687e-17,1.4894078700477345e-16,4.5241201604117154e-17,4.925771416496054e-17,1.1438535067219966e-16,2.2620565879293912e-17
47,2.39329137791584e-16,5.664661408137749e-17,4.976640900850858e-17,6.413659321092565e-17,7.889390245975716e-17,3.312309624761758e-17,3.3973926497270345e-17,1.4893733667465368e-16,4.524103830810999e-17,4.925747336463168e-17,1.1438572681259477e-16,2.2620591053143203e-17
48,2.3932913123593253e-16,5.664659882267957e-17,4.976662034646322e-17,6.413789183495704e-17,7.889232744121328e-17,3.312247622984064e-17,3.3973220214425287e-17,1.489404752359637e-16,4.5241026525479845e-17,4.9257451563940215e-17,1.143858093761968e-16,2.2620590433524914e-17
49,2.3932914046987705e-16,5.664672558252776e-17,4.976646744690535e-17,6.413681025031339e-17,7.889373130968968e-17,3.312311476679832e-17,3.3973945312314407e-17,1.4893743509720372e-16,4.524117693911595e-17,4.9257679523200275e-17,1.1438538582286405e-16,2.2620591306286523e-17
50,2.3932899627023415e-16,5.664667345648251e-17,4.976661826120906e-17,6.41377757604552e-17,7.889253515708747e-17,3.312261023287068e-17,3.397337121191059e-17,1.4893993585497166e-16,4.5241145539981064e-17,4.9257630927901035e-17,1.1438548686607855e-16,2.2620577677017715e-17
51,2.393292037953897e-16,5.664676526855915e-17,4.9766539715536684e-17,6.413703711300727e-17,7.889359697948235e-17,3.312305398538991e-17,3.397387270475634e-17,1.4893802662489216e-16,4.5241234923725e-17,4.9257750713277846e-17,1.1438543152713875e-16,2.2620597291602552e-17
52,2.393288809518324e-16,5.664675542856865e-17,4.9766612891715464e-17,6.413771300321092e-17,7.889263056316954e-17,3.3122726239799787e-17,3.3973502829548644e-17,1.489393932240616e-16,4.524126075247277e-17,4.9257810864010776e-17,1.1438509575401886e-16,2.26205667775074e-17
53,2.393285892587023e-16,5.66467137906347e-17,4.976655335948343e-17,6.41372447081755e-17,7.889326495905261e-17,3.312290154919888e-17,3.397370100125476e-17,1.489386346314993e-16,4.5241280505929e-17,4.9257833920321584e-17,1.1438512629878245e-16,2.2620539207646622e-17
54,2.393284351842681e-16,5.664675124179014e-17,4.976659054262906e-17,6.41374222595153e-17,7.889308263897599e-17,3.312285907605982e-17,3.3973651802079814e-17,1.489389184315203e-16,4.5241357200503563e-17,4.925795030249811e-17,1.1438490849658862e-16,2.262052464504551e-17
55,2.393276154126738e-16,5.664663556311599e-17,4.9766503223776424e-17,6.4137298252453e-17,7.889296556989314e-17,3.312278932860114e-17,3.397357878233534e-17,1.4893872956968825e-16,4.524133715188828e-17,4.92579567890065e-17,1.1438450324497295e-16,2.2620447162971397e-17
56,2.393279144336524e-16,5.664671102708023e-17,4.97665360904724e-17,6.413718440990339e-17,7.889330838748003e-17,3.312292603556133e-17,3.3973729600290386e-17,1.489384512176707e-16,4.52413997605938e-17,4.9258027187867574e-17,1.1438463359540064e-16,2.2620475425435952e-17
57,2.3932815434289575e-16,5.664680392903189e-17,4.976663192384928e-17,6.413753944316541e-17,7.889302939924588e-17,3.3122861994260755e-17,3.397365297520316e-17,1.4893908490141347e-16,4.5241484478254306e-17,4.925813905504103e-17,1.1438460200739744e-16,2.2620498100856645e-17
58,2.393280792763878e-16,5.664681715976313e-17,4.9766578197139443e-17,6.413723345911926e-17,7.889338484623471e-17,3.312301787214983e-17,3.3973830903010484e-17,1.489382653580795e-16,4.5241509409470475e-17,4.925818153621963e-17,1.1438447300036432e-16,2.2620491005820937e-17
59,2.393274191946532e-16,5.664667630809122e-17,4.976658976536414e-17,6.413761618269164e-17,7.889271862575916e-17,3.312268729863929e-17,3.3973459237128296e-17,1.4893952574891631e-16,4.5241444800567417e-17,4.9258106878034526e-17,1.1438436365710113e-16,2.2620428617099206e-17
60,2.3932717192357983e-16,5.664661554653669e-17,4.976644400424057e-17,6.413676678027645e-17,7.88937188233616e-17,3.312301762835925e-17,3.397383630008839e-17,1.489377884766427e-16,4.524141685481336e-17,4.9258068941653776e-17,1.1438438703450777e-16,2.262040524586292e-17
61,2.3932701564182757e-16,5.664652941443732e-17,4.976654509083686e-17,6.413759375717194e-17,7.889258238806519e-17,3.312253951215634e-17,3.397329488720659e-17,1.489399369846047e-16,4.524133024477173e-17,4.9257948694584454e-17,1.143844929701594e-16,2.2620390474633474e-17
62,2.3932761904688974e-16,5.664669249897668e-17,4.9766438124887143e-17,6.413666879594682e-17,7.889387777492785e-17,3.312314511809171e-17,3.3973980511661166e-17,1.4893722880489897e-16,4.524142343632088e-17,4.9258073971994506e-17,1.143844304148847e-16,2.2620447506465354e-17
63,2.393280552885411e-16,5.664679769360587e-17,4.976668558411519e-17,6.413789482968743e-17,7.889258175773012e-17,3.312268981222339e-17,3.397345723213924e-17,1.489399232184411e-16,4.524149469877587e-17,4.9258156682967945e-17,1.1438454645609212e-16,2.2620488738569753e-17
64,2.39326265899426e-16,5.664625071506069e-17,4.976618977143674e-17,6.413615321125055e-17,7.889384798217992e-17,3.312290572710684e-17,3.397372371145373e-17,1.4893710105449275e-16,4.5241075480208303e-17,4.9257616942686246e-17,1.1438452965577023e-16,2.262031961148485e-17
65,2.3932814798974026e-16,5.664676066858186e-17,4.9766685377365226e-17,6.41379612791991e-17,7.88924572669013e-17,3.3122618954548236e-17,3.397337758704076e-17,1.4894019166747601e-16,4.52414287279786e-17,4.9258058253282375e-17,1.1438471276650205e-16,2.2620497500377597e-17
66,2.393270197219221e-16,5.664642158495556e-17,4.9766275135143316e-17,6.413626655448959e-17,7.889397710873465e-17,3.312303862760535e-17,3.397386864251969e-17,1.4893697266659972e-16,4.52411684689937e-17,4.925772617508097e-17,1.1438466473520352e-16,2.262039086027039e-17
67,2.39328631007759e-16,5.664682077699488e-17,4.976669251046093e-17,6.41379797098688e-17,7.889245138263318e-17,3.312267409495579e-17,3.3973439955318946e-17,1.4893994993429962e-16,4.524140651281601e-17,4.9258020647310056e-17,1.1438482462579297e-16,2.2620543153628073e-17
68,2.3932727058944814e-16,5.664650760753914e-17,4.9766351732248837e-17,6.413643558486121e-17,7.889396765769599e-17,3.312305472618613e-17,3.3973882276009735e-17,1.4893728757884665e-16,4.524125131807895e-17,4.925782917618293e-17,1.1438471396420508e-16,2.2620414571431374e-17
69,2.393286559943503e-16,5.664677296046641e-17,4.976667016371474e-17,6.413786896371523e-17,7.88925684652475e-17,3.31226748306189e-17,3.397344124509453e-17,1.489399081456194e-16,4.5241345809627743e-17,4.9257927193839565e-17,1.1438501376468877e-16,2.2620545515277255e-17
70,2.3932917554532173e-16,5.664681608916981e-17,4.976651402950602e-17,6.413686300018427e-17,7.88938187129437e-17,3.3123188735872464e-17,3.397402591061628e-17,1.4893736926162416e-16,4.524129717855359e-17,4.925784834158894e-17,1.1438521518042893e-16,2.2620594621500448e-17
71,2.393283870592761e-16,5.664663347522411e-17,4.9766568164439835e-17,6.41377082140911e-17,7.889246129298081e-17,3.312259632078573e-17,3.397335908567878e-17,1.489396927145093e-16,4.524118888040774e-17,4.925772186804461e-17,1.1438504856494349e-16,2.2620520096431944e-17
72,2.393289838692509e-16,5.664675147472142e-17,4.976647912973623e-17,6.413667974487444e-17,7.88940207598053e-17,3.3123205427107856e-17,3.3974045462523705e-17,1.4893723942409874e-16,4.524125852456987e-17,4.925779035641729e-17,1.1438531654827785e-16,2.262057650491818e-17
73,2.3932899010021183e-16,5.664666774150399e-17,4.976659976329559e-17,6.413764845193852e-17,7.889269839886542e-17,3.312266364444177e-17,3.397343185199108e-17,1.4893968255475761e-16,4.524114186097789e-17,4.92576241092968e-17,1.1438551278993773e-16,2.2620577093847807e-17
74,2.3932896299377346e-16,5.664665458921084e-17,4.9766447004550237e-17,6.413669355148109e-17,7.889386707472382e-17,3.3123094078523565e-17,3.3973921947145844e-17,1.4893752283103533e-16,4.5241131375383576e-17,4.9257608376858096e-17,1.1438554032527098e-16,2.262057453183775e-17
75,2.393293950984567e-16,5.664682172723671e-17,4.9766634685266175e-17,6.413758106562669e-17,7.889296293520636e-17,3.3122861051034925e-17,3.39736522623761e-17,1.4893905920641767e-16,4.524126689740904e-17,4.92577964164131e-17,1.1438537598834607e-16,2.262061537292974e-17
76,2.393295031481291e-16,5.664677965927195e-17,4.976656109927757e-17,6.413712247684241e-17,7.889352329021783e-17,3.312303007358255e-17,3.3973844746141527e-17,1.4893820831005576e-16,4.524119975117913e-17,4.925769052951057e-17,1.1438561669837241e-16,2.2620625585424028e-17
77,2.3932965925328887e-16,5.664684017286861e-17,4.9766619769453364e-17,6.413747445967177e-17,7.889310192179697e-17,3.312293027909646e-17,3.3973730877721236e-17,1.4893872938964458e-16,4.524123868815414e-17,4.9257750588995436e-17,1.143854939261208e-16,2.262064033996254e-17
78,2.3932884390267333e-16,5.664669164166856e-17,4.97665147083955e-17,6.413705557218467e-17,7.889346299611978e-17,3.31229654987029e-17,3.3973774612010417e-17,1.489382465813916e-16,4.5241201983341536e-17,4.925771438452949e-17,1.1438535405188222e-16,2.2620563275744578e-17
79,2.39328750950555e-16,5.664663047167907e-17,4.976652748571623e-17,6.413721638430056e-17,7.889321459676253e-17,3.312282512715964e-17,3.3973616025347294e-17,1.4893884631151485e-16,4.524114340323387e-17,4.925762873122588e-17,1.1438547983856607e-16,2.2620554490220697e-17
80,2.3932853675328927e-16,5.664661389946276e-17,4.9766481482896845e-17,6.413698593971327e-17,7.88934602290745e-17,3.312291414260502e-17,3.397371824418833e-17,1.4893832677007787e-16,4.524115905360978e-17,4.9257658879814384e-17,1.1438535525348832e-16,2.262053424501028e-17
81,2.393278074197517e-16,5.664645100205116e-17,4.9766407236232023e-17,6.413694756900222e-17,7.889323585185494e-17,3.312275469414111e-17,3.3973543165971614e-17,1.489385816092178e-16,4.5241069375954036e-17,4.9257555391378955e-17,1.1438520176397692e-16,2.2620465310839344e-17
82,2.39328768906091e-16,5.66467341051219e-17,4.9766562926593435e-17,6.41372412807449e-17,7.889330945244517e-17,3.3122925374490076e-17,3.3973727169142844e-17,1.489385959508078e-16,4.524127626162669e-17,4.925782141898223e-17,1.143852142461435e-16,2.2620556187318006e-17
83,2.3932799074415927e-16,5.664658206742232e-17,4.976643335520972e-17,6.413679286790745e-17,7.889362784222128e-17,3.312296898348345e-17,3.397378232038208e-17,1.4893791394191212e-16,4.5241214659585066e-17,4.925775695164207e-17,1.1438502589029457e-16,2.2620482638050283e-17
84,2.393278141937444e-16,5.664654984309945e-17,4.9766464115718814e-17,6.41371078441923e-17,7.88931641507721e-17,3.312278687103883e-17,3.397357682719046e-17,1.489386708690009e-16,4.524119909267777e-17,4.9257743097730395e-17,1.1438494777501924e-16,2.2620465951094518e-17
85,2.3932812136287424e-16,5.664666677894922e-17,4.9766442551441354e-17,6.413677077462508e-17,7.88937056009332e-17,3.312306958894487e-17,3.3973895642454344e-17,1.4893751264028618e-16,4.5241292135601277e-17,4.9257872497871073e-17,1.143848311849064e-16,2.262049498369512e-17
86,2.393270973007954e-16,5.664636125369366e-17,4.976637497557105e-17,6.41369709911736e-17,7.889306373498815e-17,3.312264623370287e-17,3.3973423094805314e-17,1.48938837457019e-16,4.5241079291229005e-17,4.925759149520671e-17,1.14384909911953e-16,2.2620398192766474e-17
87,2.393285365383689e-16,5.664673662044335e-17,4.9766514140205244e-17,6.413691852759967e-17,7.889371580364406e-17,3.312307841580649e-17,3.397390115279839e-17,1.4893785085440901e-16,4.5241324628753447e-17,4.9257896729545606e-17,1.1438505291354472e-16,2.2620534224696724e-17
88,2.393284290364269e-16,5.664671501507939e-17,4.9766595102524014e-17,6.413747377270194e-17,7.889300493118154e-17,3.312279667681817e-17,3.397358111327532e-17,1.48939201250294e-16,4.524131633325166e-17,4.9257887521843124e-17,1.1438503414013484e-16,2.2620524063972085e-17
89,2.3932767253453555e-16,5.664656396688334e-17,4.976639673209339e-17,6.413661127215883e-17,7.889381993332608e-17,3.3123033778195065e-17,3.39738568147435e-17,1.4893752830098379e-16,4.5241249457743454e-17,4.925781650928481e-17,1.1438484251391946e-16,2.2620452561939056e-17
90,2.393284718332944e-16,5.664673352273409e-17,4.976660652042866e-17,6.413765512940478e-17,7.889271289039152e-17,3.3122730330601884e-17,3.397350722273119e-17,1.489393949942709e-16,4.5241316104819524e-17,4.9257896976192114e-17,1.143849120592369e-16,2.2620528108989118e-17
91,2.3932855054358043e-16,5.664678008190736e-17,4.9766490436570215e-17,6.413678695797598e-17,7.889386625327304e-17,3.312318521631793e-17,3.397402299162501e-17,1.489372952218397e-16,4.52413676411355e-17,4.9257966505866653e-17,1.1438487433956862e-16,2.2620535548422558e-17
92,2.3932869519198643e-16,5.664672104882892e-17,4.976659447275567e-17,6.413757361333804e-17,7.889281660560749e-17,3.3122755204857957e-17,3.397353545512274e-17,1.4893927772956436e-16,4.5241260873790734e-17,4.9257808958942036e-17,1.1438512157059276e-16,2.2620549220106953e-17
93,2.3932805557166106e-16,5.664648571427573e-17,4.976633503069405e-17,6.413651583949534e-17,7.889375174098112e-17,3.31229918753009e-17,3.397381350389914e-17,1.4893736782277683e-16,4.5241057873803395e-17,4.925753931779186e-17,1.1438521714092809e-16,2.2620488765329308e-17
94,2.3932839038401264e-16,5.664667750551759e-17,4.9766543362377114e-17,6.413746156339118e-17,7.889282153040801e-17,3.312275869967493e-17,3.397354257449185e-17,1.4893899561516978e-16,4.524124683148948e-17,4.9257805605208995e-17,1.1438493661072669e-16,2.262052041067494e-17
95,2.3932888789074143e-16,5.664669185886072e-17,4.976645661335525e-17,6.413671765134124e-17,7.889386049984732e-17,3.31231226141418e-17,3.39739538835363e-17,1.4893742637812527e-16,4.5241190734581036e-17,4.925769912379252e-17,1.14385363345137e-16,2.2620567433349913e-17
96,2.3932950811450744e-16,5.664676471309019e-17,4.9766598031446343e-17,6.41375846379311e-17,7.889281026464855e-17,3.3122796236661574e-17,3.397358199013524e-17,1.4893908735153041e-16,4.5241156401312185e-17,4.925764239935257e-17,1.143855187621009e-16,2.2620626054829528e-17
97,2.3932902775723755e-16,5.664670241662133e-17,4.976645591648494e-17,6.413674529425742e-17,7.889380627266703e-17,3.31231204470649e-17,3.397395189481827e-17,1.4893739691720365e-16,4.5241172368320066e-17,4.925767286625327e-17,1.143853953085202e-16,2.262058065306415e-17
98,2.393295628842255e-16,5.66467969369295e-17,4.9766650641300934e-17,6.413764484595472e-17,7.889290779784009e-17,3.3122805733869815e-17,3.397358874485329e-17,1.4893938168275107e-16,4.52412122141774e-17,4.92577064412681e-17,1.143856188776836e-16,2.262063123148042e-17
