Index,c_T_M,c_T_Q,c_T_X,c_T_X_1,c_T_X_2,c_T_Y,c_T_Y_1,c_T_Y_2,c_T_Z,c_T_Z_1,c_T_Z_2,c_T_u
29,2.500016266144941e-16,5.477982325442447e-17,-4.2062970901780145e-17,-8.747092532005677e-17,2.6640122709277864e-17,-1.952794895909082e-17,-2.3952754790285417e-17,6.551566649635742e-17,-4.588277807183392e-17,-5.450614358619055e-17,6.170275728387318e-19,1.7752663585543326e-17
30,-2.7262464078855614e-16,5.4771797960689195e-17,7.830310941511369e-18,3.247611004088717e-17,-2.9458970609320695e-17,2.6222379203982186e-17,2.916761649281175e-17,-3.038428130558117e-17,-6.781862301468903e-18,-5.294223303486501e-18,-1.4803566158671376e-17,-2.3867809655172625e-17
31,-4.900613304669766e-16,5.4779002170296467e-17,2.2047908477261212e-17,3.4851329270782264e-17,2.675469177953164e-18,9.334783900670195e-18,1.2596935677521975e-17,-5.336150645862711e-17,-6.649186960291014e-17,-5.821713699070093e-17,-1.1111151786630383e-16,-5.4539603347639016e-17
32,1.0605608542969478e-16,5.478755777992693e-17,-4.460098754043384e-17,-7.223405643980229e-17,-2.7925233549370523e-18,2.2541584701054978e-17,1.974435867459293e-17,7.630413931049537e-17,-2.8290862795002466e-17,-3.212189302900486e-17,-7.633177969273412e-18,3.0525171126108648e-18
33,5.853874042915822e-17,5.475934757966118e-17,-2.778555012905175e-17,-2.6455246903661642e-17,-2.979840747259451e-17,2.7874148637756546e-17,2.757705731233449e-17,3.358385533358259e-17,2.4469198720875104e-17,3.3798199316305334e-17,-2.5834323639080838e-17,1.0713381348351256e-18
34,-1.1395397350082047e-16,5.476760819739255e-17,2.4177664974965037e-17,3.1381688144996535e-17,1.3278052797105277e-17,-4.0194941803229253e-17,-4.728762487090186e-17,9.612900239635055e-17,9.034481190942752e-17,1.1769895066551983e-16,-5.715387419097677e-17,-6.376964440076007e-18
35,-1.2703351075552268e-16,5.477559283814637e-17,8.796738936875955e-17,1.2228102324527474e-16,3.604716786990332e-17,-3.576068589094766e-17,-3.6707354028199654e-17,-1.756698117688122e-17,-7.968665311854875e-18,-5.026036857439981e-18,-2.3835813586148137e-17,-2.1931248260227042e-17
36,-1.4228217635590097e-16,5.475926263653403e-17,7.76602731170161e-17,6.788034735205369e-17,9.245707000421575e-17,-9.983456729488838e-17,-1.0679559423937956e-16,3.3961562282676404e-17,-2.052040729024432e-17,-2.9731138406927446e-17,2.914614488212528e-17,-7.02736281404087e-18
37,-2.136731729409803e-16,5.4776095199443715e-17,4.223952160198077e-17,2.0895080293975395e-17,7.45361723454504e-17,-5.61607945521497e-18,-1.1778176261300401e-17,1.128079860920559e-16,1.1325241726127534e-17,2.3588268105375605e-17,-5.4799034192897505e-17,-2.6108829232912628e-17
38,-4.4784969776468124e-17,5.476831236243808e-17,-3.898826008995427e-17,-8.071924615986085e-17,2.4148770664022728e-17,-2.2563364114069392e-17,-2.5068374127130536e-17,2.5584177077990962e-17,4.7861295740184413e-17,5.5327892593093094e-17,7.599570066856536e-18,-3.269680223822224e-20
39,-1.1864983214511317e-16,5.477751863603235e-17,1.910972312401841e-17,6.129254592702196e-17,-4.471866779986002e-17,3.551181031206327e-17,3.882706168618368e-17,-2.820077875342133e-17,-2.8100050149713277e-17,-1.4317587276135515e-17,-1.0241830336138365e-16,-1.7576099187292782e-17
40,1.0967910441773334e-16,5.4776286111144947e-17,9.055952751922827e-19,-4.762766641398974e-18,9.481548359937693e-18,-3.409259350159756e-17,-3.208455342311842e-17,-7.268775776796612e-17,1.4039311833313223e-18,-1.1602380312592147e-17,7.153743333385526e-17,1.0227582264445146e-17
41,1.7006374581375653e-16,5.478725173164674e-17,5.651035737346648e-17,9.082701436240313e-17,4.584650100393683e-18,-1.4299724405847595e-17,-1.7366262205089177e-17,4.4633381312613615e-17,-4.683572784676119e-17,-3.337034698743242e-17,-1.194462760581867e-16,2.3864729721090122e-17
42,-3.5037987005090396e-17,5.477952092510445e-17,8.612623791546135e-17,1.0519617664549471e-16,5.72740839444839e-17,4.1921805526571933e-17,4.1168930166435643e-17,5.639239698033844e-17,-3.8407046878675414e-17,-5.610045354434495e-17,5.700386188563383e-17,5.094818009237026e-18
43,2.3983656141679177e-16,5.4774325083877076e-17,2.054276859944868e-17,2.949573485826359e-17,6.995604188330313e-18,5.780028708797195e-17,6.133417110057711e-17,-1.0114510587288927e-17,-2.6900492709578508e-17,-3.5445462783795625e-17,1.9178407164847953e-17,2.2146942379797137e-17
44,-2.943754279447764e-16,5.4777790188670713e-17,-2.2331127940624805e-17,-6.478795022591176e-17,4.190445881117641e-17,-6.594292481687567e-18,-3.506700054158298e-18,-6.593829570880321e-17,-2.6266880757612902e-17,-3.800283121967074e-17,3.701939434517787e-17,-7.113558104067713e-18
45,-1.9749909119605226e-16,5.476038537583644e-17,-1.921998776220612e-17,-3.471321551622256e-17,4.223483538634179e-18,4.86099810188478e-17,5.539226876391038e-17,-8.173292686673836e-17,3.5557580471887377e-17,4.987993021203274e-17,-4.16762814435561e-17,-1.0221416539391548e-17
46,8.185892224993729e-17,5.4768709075382634e-17,5.210306606324823e-18,-8.843337490178747e-18,2.647322818634097e-17,-3.791132621547343e-17,-4.253450519462109e-17,5.0946408640310475e-17,-3.8688684852956724e-17,-5.555988501580561e-17,5.2289713167280643e-17,8.035172562567942e-19
47,-2.626728613427118e-17,5.477296406306786e-17,5.922113390709799e-17,9.738202983187906e-17,1.4788889191066541e-18,-1.068940465924566e-17,-1.3463263011191964e-17,4.261952478696538e-17,-4.615837606879853e-17,-6.632017091936602e-17,6.256641985639882e-17,8.033405935266209e-18
48,-3.2518322838639665e-16,5.4770715946895415e-17,1.4978131598938745e-17,2.4269215251790026e-17,9.20681656876709e-19,-4.916074418590953e-17,-5.117820016101979e-17,-1.0385360099742328e-17,-3.076839806425655e-17,-3.1361097812258595e-17,-2.757218911098517e-17,-2.4109215781936548e-17
49,-1.2459111069177453e-16,5.476703289091418e-17,-4.865893167645959e-17,-6.712625783421426e-17,-2.071585010428483e-17,-2.5977845275304954e-17,-2.3384577241490376e-17,-7.581614078290886e-17,1.4124082915708072e-18,2.063056933728703e-17,-1.0222224850939654e-16,-2.2145643352549962e-17
50,-2.799481692485532e-16,5.4769771583081515e-17,-5.96798839675723e-17,-8.646042212098878e-17,-1.9160453337022853e-17,-1.7159372547514337e-17,-1.675384483027773e-17,-2.4953465464671363e-17,1.0243380165802643e-17,-2.0054270345693055e-18,7.629578105647178e-17,-1.9661133482283536e-17
51,-5.9502144683518634e-18,5.4772714759705146e-17,2.4924210413421752e-17,2.695233951568235e-17,2.1855461718753463e-17,-2.307547174036828e-17,-2.648559671068204e-17,4.2462255260896255e-17,-4.802689990637443e-17,-4.781125291967232e-17,-4.9189781966970865e-17,1.8784402405567125e-18
52,2.662831588567851e-16,5.4775545954287293e-17,4.4669252051012617e-17,1.810221260709284e-17,8.486583121926612e-17,-2.0798469508101815e-17,-2.1135237813129478e-17,-1.432600440612588e-17,-1.6546656780753623e-17,-2.1751062862941757e-18,-9.404497741791754e-17,2.4535893186065218e-17
53,1.511080607063662e-16,5.476406631127178e-17,-5.09347660416747e-17,-8.784826595984566e-17,4.917974208399756e-18,9.000647830331408e-18,6.199984537221894e-18,6.282637617264053e-17,3.008325952587298e-17,3.3865860241875676e-17,9.685663220828843e-18,5.498398194802295e-18
54,7.139074663298782e-17,5.477317558983219e-17,8.39895969944103e-18,3.125662886027821e-17,-2.6185961595282785e-17,-1.5444130311086648e-17,-1.0957931118944894e-17,-1.0166461930393611e-16,-4.804218614892347e-17,-6.127837027685913e-17,2.3333054531130398e-17,5.321643636518418e-18
55,2.4128500331710043e-16,5.477577073712924e-17,-9.808383924515454e-18,8.30896146330877e-18,-3.7220957064873086e-17,-5.61417067916169e-17,-5.0245753535745406e-17,-1.6945653009899322e-16,-3.234368447226093e-17,-4.759917995237676e-17,4.9919953512719793e-17,1.4166891629170043e-17
56,1.4476249846871811e-16,5.477825678557841e-17,-4.0541351237364505e-17,-5.0015750933646875e-17,-2.62058706132393e-17,-3.767707425963393e-17,-4.1548076161320823e-17,3.671909943083021e-17,1.2655677445820702e-17,-6.678025782834088e-19,8.4501085809867e-17,1.705999668830487e-17
57,1.119835730183236e-16,5.4773455239841456e-17,9.002668026188513e-18,-1.0823049543115239e-17,3.8999928287695825e-17,-2.795246351894882e-17,-2.9473794897363454e-17,1.2861444673130549e-18,-1.1863213865779763e-17,-5.494848335431427e-18,-4.6203753307332046e-17,1.1573502441224098e-17
