Index,C_c_0,C_c_2ws,C_c_ws,C_s_2ws,C_s_ws,S_c_0,S_c_2ws,S_c_ws,S_s_2ws,S_s_ws
10,1.630075866301982e-16,2.305136188547989e-16,2.3052958870693504e-16,2.3054145320162455e-16,2.305254888145771e-16,3.7853412910937097e-16,5.352957722084686e-16,5.353328571944826e-16,5.353604087720347e-16,5.353233364769795e-16
11,1.6300759441048102e-16,2.3051568002237366e-16,2.305084257473329e-16,2.305393776479676e-16,2.3054666820441184e-16,3.7853456430142095e-16,5.353011484985418e-16,5.352843026954258e-16,5.353561788817066e-16,5.35373108937126e-16
12,1.6300795914662317e-16,2.305178067216238e-16,2.305308834273492e-16,2.305382899181077e-16,2.3052524748611165e-16,3.7853439202021116e-16,5.353046456996272e-16,5.353350122098106e-16,5.353522114403939e-16,5.353219245200991e-16
13,1.6300798017236387e-16,2.3051922166750364e-16,2.3051023140498916e-16,2.305369622226222e-16,2.305459576383398e-16,3.7853449281751606e-16,5.353080049598143e-16,5.352871279177357e-16,5.353492017897303e-16,5.353700907984937e-16
14,1.6300720264188982e-16,2.3051974390488706e-16,2.3053022378112385e-16,2.3053424856140233e-16,2.3052376945247216e-16,3.7853419166350634e-16,5.353113451877054e-16,5.353356814833765e-16,5.353450278001321e-16,5.35320693286295e-16
15,1.6300733492242778e-16,2.305219098082512e-16,2.3051091719503935e-16,2.30532434443023e-16,2.3054344399172736e-16,3.785344904452553e-16,5.353163629554409e-16,5.352908359861006e-16,5.353408031885284e-16,5.353663694853506e-16
16,1.6300709278101012e-16,2.3052304791468085e-16,2.3053014442874336e-16,2.30530614329962e-16,2.3052353906919437e-16,3.7853452366944713e-16,5.353198480414744e-16,5.353363275426087e-16,5.353374187456412e-16,5.353209885988369e-16
17,1.6300796062890477e-16,2.3052488348161685e-16,2.3051388304848115e-16,2.305312450186917e-16,2.305422510578584e-16,3.785341775814807e-16,5.353207711090595e-16,5.352952260995151e-16,5.353355437569443e-16,5.353611017847138e-16
18,1.6300753078964702e-16,2.3052554320875655e-16,2.3052939885973043e-16,2.3052937824967383e-16,2.305255227212433e-16,3.785339719938603e-16,5.353234239800845e-16,5.353323775227256e-16,5.353323296623198e-16,5.353233764042471e-16
19,1.6300657963580026e-16,2.3052493488787915e-16,2.30513862847957e-16,2.305272834935316e-16,2.3053836442808166e-16,3.7853371401954774e-16,5.353247701546064e-16,5.352990586747209e-16,5.353302240842721e-16,5.353559562192535e-16
20,1.6300748916562716e-16,2.3052635287787935e-16,2.3052895121266643e-16,2.305284379727194e-16,2.305258540718109e-16,3.785344588940249e-16,5.353261294563992e-16,5.353321632850145e-16,5.353309714440345e-16,5.353249711336363e-16
21,1.6300794700375988e-16,2.305278692248899e-16,2.3051764369266384e-16,2.3052822121994094e-16,2.3053845228696084e-16,3.7853411528066636e-16,5.353276611880037e-16,5.353039156414485e-16,5.353284785845644e-16,5.353522369839181e-16
22,1.63008075032444e-16,2.3052856125405665e-16,2.30528848289346e-16,2.3052789971220037e-16,2.3052761268109304e-16,3.7853441920848083e-16,5.353292775704688e-16,5.353299441186538e-16,5.353277413498718e-16,5.353270748113982e-16
23,1.6300742308967375e-16,2.305270969153319e-16,2.3051854529382555e-16,2.3052751283579597e-16,2.3053606932830783e-16,3.785344586878782e-16,5.353280739597258e-16,5.353082154566194e-16,5.353290398067083e-16,5.353489096212226e-16
24,1.6300790583773226e-16,2.305275637470786e-16,2.305266860436377e-16,2.30528409851704e-16,2.3052929744404713e-16,3.785333650191757e-16,5.353260259764355e-16,5.353239877928562e-16,5.35327990781942e-16,5.35330051929312e-16
25,1.6300753922110289e-16,2.305267973619075e-16,2.3052077665689717e-16,2.305281403921792e-16,2.3053416654809797e-16,3.785342465760657e-16,5.353266969855961e-16,5.353127157731576e-16,5.353298157551602e-16,5.353438096256361e-16
26,1.6300773784941506e-16,2.3052674406166757e-16,2.3052524517433337e-16,2.3052876310719984e-16,2.3053026202154435e-16,3.7853384442170353e-16,5.353253521761837e-16,5.353218714850678e-16,5.353300407699737e-16,5.353335215238125e-16
27,1.6300682223604417e-16,2.305252791412048e-16,2.305212313143122e-16,2.305276344115037e-16,2.305316849610772e-16,3.7853412594748516e-16,5.353253554146068e-16,5.353159555588601e-16,5.353308248187198e-16,5.353402309970709e-16
28,1.630072309519443e-16,2.305253013056586e-16,2.305238300047241e-16,2.3052876545458943e-16,2.305302438836098e-16,3.7853432368920054e-16,5.353243442845309e-16,5.353209276391407e-16,5.353323887084808e-16,5.353358219066652e-16
29,1.6300742377589486e-16,2.305244422440336e-16,2.305231623953563e-16,2.3053017056506954e-16,2.305314549552914e-16,3.7853439474692234e-16,5.353218166258825e-16,5.353188445726273e-16,5.353351188822217e-16,5.353381014818113e-16
30,1.6300778287941105e-16,2.3052448535573315e-16,2.305234725564802e-16,2.3053114915234747e-16,2.3053216197820576e-16,3.7853446676832667e-16,5.353208392861165e-16,5.353184873774015e-16,5.353363138644065e-16,5.35338665834904e-16
31,1.6300688747435027e-16,2.305231247451429e-16,2.3052398028729586e-16,2.305299753965876e-16,2.3052912117185793e-16,3.7853404681062443e-16,5.353200263206066e-16,5.353220130577217e-16,5.35335934880391e-16,5.353339512025917e-16
32,1.6300783761794543e-16,2.3052422312548986e-16,2.3052281271477274e-16,2.3053156093740162e-16,2.3053297640798914e-16,3.785343921981594e-16,5.353199451199495e-16,5.353166698850199e-16,5.353369848783604e-16,5.353402718632463e-16
33,1.630079737971584e-16,2.3052412829831806e-16,2.3052670519737766e-16,2.3053204126454107e-16,2.3052946857959285e-16,3.7853443600739544e-16,5.353193396544229e-16,5.353253236870407e-16,5.353377150144535e-16,5.353317407677756e-16
34,1.6300682953843784e-16,2.305220021406309e-16,2.3052082971160127e-16,2.3053093575943324e-16,2.305321083469921e-16,3.785342526286664e-16,5.353179007398035e-16,5.353151781265993e-16,5.353386463780458e-16,5.353413693593865e-16
35,1.630072664246305e-16,2.3052268723651795e-16,2.3052623052955583e-16,2.305314860961243e-16,2.3052794324361066e-16,3.785343240901337e-16,5.35318157984468e-16,5.353263861945629e-16,5.353385906341708e-16,5.35330363447058e-16
36,1.6300622952290047e-16,2.3052146670358484e-16,2.305191555926618e-16,2.3052977027708736e-16,2.3053208462778376e-16,3.785339175041392e-16,5.353181538859465e-16,5.35312787012091e-16,5.353374364876998e-16,5.353428108849738e-16
37,1.6300790999209874e-16,2.3052417246090867e-16,2.3052812287961945e-16,2.3053181763526824e-16,2.305278710661811e-16,3.785338443649382e-16,5.353188150495486e-16,5.353279886361649e-16,5.353365685269186e-16,5.353274038798247e-16
38,1.6300761929600255e-16,2.30524215556606e-16,2.305210509404561e-16,2.3053095539382386e-16,2.3053412058844396e-16,3.7853447867022367e-16,5.353207668049295e-16,5.353134179685399e-16,5.353364179798784e-16,5.353437681595852e-16
39,1.6300772301863581e-16,2.3052443337535584e-16,2.305284040799115e-16,2.30531031791315e-16,2.3052706119482244e-16,3.785340426162651e-16,5.353203153289932e-16,5.353295360384152e-16,5.353356380696685e-16,5.353264176111891e-16
40,1.6300799389718212e-16,2.305252880759413e-16,2.3052180926082985e-16,2.305309401066737e-16,2.305344213456708e-16,3.785343000001082e-16,5.353217745210114e-16,5.35313696077669e-16,5.353348995674935e-16,5.353429836395405e-16
41,1.6300757836216955e-16,2.3052578112184263e-16,2.305279987564533e-16,2.305292718733256e-16,2.3052705756027016e-16,3.7853401298613324e-16,5.353238781999208e-16,5.353290279612811e-16,5.35331984376213e-16,5.353268423281236e-16
42,1.6300727067117312e-16,2.3052583180211505e-16,2.3052088198324314e-16,2.305283526038867e-16,2.3053330330467995e-16,3.7853410222633765e-16,5.353251325655444e-16,5.353136381381171e-16,5.35330986350051e-16,5.353424828254687e-16
43,1.630073212491076e-16,2.305264702924611e-16,2.3052782703519706e-16,2.305278586611391e-16,2.3052650192526835e-16,3.785345316967078e-16,5.353270565221899e-16,5.35330207141268e-16,5.35330280582823e-16,5.353271299796873e-16
44,1.6300780092029732e-16,2.305276725156427e-16,2.3052200280765396e-16,2.305280106177782e-16,2.3053368209434987e-16,3.7853379521517263e-16,5.353272314993912e-16,5.353140654050655e-16,5.353280166341136e-16,5.353411868354107e-16
45,1.6300744048000352e-16,2.3052704947564367e-16,2.3052796162726173e-16,2.305276140512346e-16,2.305267048297824e-16,3.785342930422664e-16,5.353276724266278e-16,5.353297906162445e-16,5.353289834785745e-16,5.353268720933603e-16
46,1.6300770410367282e-16,2.30527446121226e-16,2.3052240462449546e-16,2.3052796406824004e-16,2.305330066137856e-16,3.7853431904500294e-16,5.353277645281289e-16,5.35316057231579e-16,5.353289672977855e-16,5.353406770298795e-16
47,1.6300746677949352e-16,2.305279034631138e-16,2.3052737515710214e-16,2.305268371135995e-16,2.305273654209072e-16,3.785342617182249e-16,5.353295248793949e-16,5.353282980526117e-16,5.353270486135273e-16,5.3532827544332e-16
48,1.6300742287074922e-16,2.3052787961975194e-16,2.3052258273105147e-16,2.3052673508553946e-16,2.305320330897315e-16,3.7853447213128764e-16,5.35329911280173e-16,5.353176108895965e-16,5.353272534524109e-16,5.353395564333724e-16
49,1.6300778763750673e-16,2.3052784401567737e-16,2.3052750282508665e-16,2.305278019434926e-16,2.3052814552966794e-16,3.7853397599362675e-16,5.353279290345668e-16,5.353271367274462e-16,5.353278313352385e-16,5.35328629205346e-16
50,1.630076376385222e-16,2.305276472928068e-16,2.3052360731247404e-16,2.3052757451565544e-16,2.3053161588096246e-16,3.785342850744916e-16,5.353284019206297e-16,5.353190203291342e-16,5.353282329184445e-16,5.353376177261099e-16
51,1.6300790183885042e-16,2.305278359660221e-16,2.305270101522783e-16,2.305281351157464e-16,2.30528960946523e-16,3.7853440565652225e-16,5.353281429322999e-16,5.353262252405122e-16,5.35328837613121e-16,5.35330755344462e-16
52,1.630078735230905e-16,2.305274733750111e-16,2.3052450039348513e-16,2.3052841662345e-16,2.305313903114169e-16,3.785338241177734e-16,5.353265715014078e-16,5.353196676995132e-16,5.353287618952273e-16,5.353356673376057e-16
53,1.630077537049117e-16,2.3052702590287913e-16,2.3052584507182966e-16,2.3052852452785604e-16,2.3052970710974763e-16,3.785343817250472e-16,5.353267144520558e-16,5.353239723423029e-16,5.353301945385314e-16,5.353329407140659e-16
54,1.6300786147513018e-16,2.3052678585603745e-16,2.305255112347426e-16,2.3052906920084105e-16,2.3053034528587363e-16,3.785343053811164e-16,5.3532569512955645e-16,5.353227352239291e-16,5.353309974771325e-16,5.353339607818286e-16
55,1.6300752859578798e-16,2.305258157336305e-16,2.3052501576507614e-16,2.3052909955794546e-16,2.305298995649531e-16,3.7853378425435543e-16,5.35323798536678e-16,5.353219408609819e-16,5.353314241871954e-16,5.353332819521872e-16
56,1.6300774575245024e-16,2.3052610008776165e-16,2.3052603912831047e-16,2.3052942902727615e-16,2.3052949037853206e-16,3.785342529801637e-16,5.353244085816065e-16,5.353242670224419e-16,5.35332138997278e-16,5.353322814662859e-16
57,1.6300801308902533e-16,2.305263316970879e-16,2.305255191948777e-16,2.3052995256987614e-16,2.305307664812752e-16,3.7853438893755667e-16,5.353242607485575e-16,5.353223739699764e-16,5.35332669076727e-16,5.353345591277022e-16
58,1.6300805116205087e-16,2.3052624039940004e-16,2.305267265098577e-16,2.305301513833976e-16,2.3052966667705284e-16,3.7853420034014552e-16,5.353236569907665e-16,5.353247858272384e-16,5.353327390035229e-16,5.353316134276553e-16
59,1.6300764584437033e-16,2.305254448190518e-16,2.305242046005852e-16,2.305298019802695e-16,2.305310423076002e-16,3.7853420364662115e-16,5.353231452601619e-16,5.353202652412085e-16,5.353332634024316e-16,5.35336143674188e-16
60,1.630074709956659e-16,2.305251278928461e-16,2.305267631313004e-16,2.3052962443657374e-16,2.305279892844951e-16,3.7853439538724916e-16,5.353232546673087e-16,5.353270520024605e-16,5.353336964982928e-16,5.353298993637218e-16
61,1.630072231401576e-16,2.305249883279271e-16,2.3052308941726774e-16,2.305290616757444e-16,2.305309617031322e-16,3.7853439956680084e-16,5.353237504501623e-16,5.353193408111756e-16,5.353332095541243e-16,5.353376217863712e-16
62,1.6300769243559679e-16,2.305257293962643e-16,2.305277416674535e-16,2.305296479787585e-16,2.305276370975729e-16,3.785340654732187e-16,5.353234576891122e-16,5.353281305556665e-16,5.353325573637365e-16,5.353278877250281e-16
63,1.6300799514583462e-16,2.30526199550964e-16,2.305241909958915e-16,2.3053003506924036e-16,2.305320438537474e-16,3.785343804233331e-16,5.35324000766349e-16,5.353193365340872e-16,5.353329075413392e-16,5.353375723063899e-16
64,1.6300642114907458e-16,2.305242739716682e-16,2.305259991700779e-16,2.3052750906432165e-16,2.305257839217846e-16,3.785338316011166e-16,5.353239221402076e-16,5.353279283993458e-16,5.353314346787265e-16,5.35327428549336e-16
65,1.6300788860186077e-16,2.305263580612983e-16,2.305236505704126e-16,2.305295744145916e-16,2.3053228269447916e-16,3.7853442310062297e-16,5.353247791053535e-16,5.353184918114732e-16,5.353322480717256e-16,5.353385371978142e-16
66,1.6300691284781358e-16,2.3052515231190786e-16,2.3052698258829476e-16,2.3052802027605757e-16,2.3052619131352427e-16,3.7853397816125534e-16,5.353245543170609e-16,5.353288045773092e-16,5.353312142915359e-16,5.353269670823131e-16
67,1.6300806157107168e-16,2.30527023892471e-16,2.30524073765402e-16,2.3052939841721975e-16,2.3053234894018257e-16,3.785341016213357e-16,5.353253026110629e-16,5.3531845188424e-16,5.353308166855441e-16,5.353376683317036e-16
68,1.6300716038817696e-16,2.305253716494473e-16,2.305270750972567e-16,2.3052850232510786e-16,2.305267988625738e-16,3.7853435574888174e-16,5.353247847106489e-16,5.353287404480383e-16,5.353320547489185e-16,5.353280989773357e-16
69,1.6300792397324164e-16,2.305270717075936e-16,2.305240825170716e-16,2.3052896105144564e-16,2.3053195088319616e-16,3.785343294975664e-16,5.35326187788244e-16,5.353192463390039e-16,5.353305751915725e-16,5.353375181298629e-16
70,1.6300804808128943e-16,2.3052779161027896e-16,2.3052804971845133e-16,2.3052859201993236e-16,2.3052833512952275e-16,3.785341021376401e-16,5.353271304215208e-16,5.353277297952722e-16,5.353289891171685e-16,5.353283925712819e-16
71,1.6300752258762717e-16,2.3052689751026913e-16,2.3052352503089293e-16,2.305280001189646e-16,2.3053137309779334e-16,3.785337986089853e-16,5.353263506547514e-16,5.353185191301153e-16,5.3532891111730705e-16,5.353367438017648e-16
72,1.6300786214541804e-16,2.305275381908093e-16,2.305281823863635e-16,2.305283206471374e-16,2.305276764515098e-16,3.7853442193977633e-16,5.353276048268851e-16,5.35329100768176e-16,5.353294218352793e-16,5.35327925893818e-16
73,1.6300762119298194e-16,2.3052763401437643e-16,2.3052401878091547e-16,2.3052754260432993e-16,2.305311582935623e-16,3.785343544779605e-16,5.353285232452707e-16,5.353201279932303e-16,5.353283109739505e-16,5.353367072843779e-16
74,1.6300758334567151e-16,2.3052760014522797e-16,2.3052734428259437e-16,2.3052746897592215e-16,2.305277260768562e-16,3.7853441332597667e-16,5.353286521116709e-16,5.353280579502834e-16,5.353283475117549e-16,5.3532894454871e-16
75,1.6300806430550719e-16,2.305280809218259e-16,2.305255143580464e-16,2.305283490081468e-16,2.30530916085672e-16,3.78534196914591e-16,5.35327883008651e-16,5.353219229835243e-16,5.353285055535577e-16,5.353344667716947e-16
76,1.6300794324986284e-16,2.305282347618969e-16,2.3052682044132197e-16,2.305278534534408e-16,2.3052926777136406e-16,3.7853445976950036e-16,5.353290095406724e-16,5.353257252278707e-16,5.353281240722248e-16,5.353314083788688e-16
77,1.6300811738503854e-16,2.3052844592946945e-16,2.305260477962159e-16,2.3052813453410004e-16,2.3053053290987963e-16,3.7853411111145764e-16,5.353284349618944e-16,5.353228660659767e-16,5.353277118459462e-16,5.353332813050529e-16
78,1.6300768996858922e-16,2.3052740572294516e-16,2.3052634455175547e-16,2.30527965095831e-16,2.3052902729469214e-16,3.785343637404807e-16,5.353277803451711e-16,5.353253161070656e-16,5.353290793137012e-16,5.353315459382522e-16
79,1.6300751394456393e-16,2.3052730896962993e-16,2.305252684745706e-16,2.305275642351327e-16,2.305296053047103e-16,3.785345301165004e-16,5.353283690316059e-16,5.353236306129906e-16,5.353289618067781e-16,5.353337015595342e-16
80,1.6300746625601196e-16,2.305270337487927e-16,2.305259620723835e-16,2.305277053316664e-16,2.305287770133882e-16,3.785344590096729e-16,5.35327785968733e-16,5.353252973315e-16,5.353293455123883e-16,5.353318341619582e-16
81,1.6300699749905552e-16,2.3052619205860305e-16,2.3052477409307386e-16,2.305272210018771e-16,2.3052863909681853e-16,3.7853424461410387e-16,5.353270676320183e-16,5.35323774837729e-16,5.353294570402706e-16,5.353327501350805e-16
82,1.6300781216229968e-16,2.305272506991706e-16,2.3052602263195227e-16,2.3052846602111536e-16,2.3052969479046925e-16,3.7853443939371074e-16,5.353271260490297e-16,5.35324274248678e-16,5.35329948252487e-16,5.353328016833277e-16
83,1.6300737465547485e-16,2.305263149850847e-16,2.305263968562981e-16,2.305281643115268e-16,2.305280830517587e-16,3.785343365755084e-16,5.353262445365375e-16,5.353264346571716e-16,5.353305390266446e-16,5.353303503259037e-16
84,1.630072819260977e-16,2.3052611809907066e-16,2.305250024985961e-16,2.305280994746965e-16,2.305292151769541e-16,3.7853418602878146e-16,5.353258789540964e-16,5.353232883157362e-16,5.353304800884806e-16,5.353330709632006e-16
85,1.6300761842311448e-16,2.3052646431088224e-16,2.305271657942031e-16,2.3052870507224576e-16,2.3052800364145766e-16,3.7853401311187974e-16,5.353253333079616e-16,5.353269622827246e-16,5.353305367726804e-16,5.353289079199084e-16
86,1.6300673923732812e-16,2.30525292062274e-16,2.305239593597282e-16,2.305273899691556e-16,2.305287232835704e-16,3.785341568906987e-16,5.353257017535153e-16,5.353226069524237e-16,5.353305735116793e-16,5.353336697336529e-16
87,1.6300781940044065e-16,2.3052691875132374e-16,2.305272031842042e-16,2.3052881847739845e-16,2.3052853471275813e-16,3.7853446737572595e-16,5.353263710063695e-16,5.353270315124073e-16,5.353307825235624e-16,5.353301235693026e-16
88,1.63007757228399e-16,2.305267864799519e-16,2.305250315814839e-16,2.305287753850028e-16,2.30530530440691e-16,3.785344780687768e-16,5.353262831461017e-16,5.353222079438725e-16,5.353309017553519e-16,5.353349773226758e-16
89,1.6300732256899e-16,2.3052588960428826e-16,2.3052690233186045e-16,2.305284430435459e-16,2.305274303387379e-16,3.785343072674215e-16,5.353253863281709e-16,5.353277380760798e-16,5.353313159044948e-16,5.353289642094488e-16
90,1.630078104864085e-16,2.3052689241041487e-16,2.3052453020307574e-16,2.305288196317134e-16,2.3053118229450504e-16,3.7853402379931635e-16,5.353257118028851e-16,5.353202263243277e-16,5.353301871641008e-16,5.353356737003024e-16
91,1.630079444660472e-16,2.305269459731711e-16,2.305280299118683e-16,2.3052914503321827e-16,2.3052806180958073e-16,3.78534122146662e-16,5.353255352734119e-16,5.353280523763945e-16,5.353306418911736e-16,5.353281264486896e-16
92,1.630077745912413e-16,2.3052720316298856e-16,2.305247217717223e-16,2.305284077076563e-16,2.305308892997705e-16,3.785341235121844e-16,5.353266923239494e-16,5.353209300756737e-16,5.353294894988766e-16,5.353352522135582e-16
93,1.6300709738766994e-16,2.30526549985173e-16,2.3052660844957203e-16,2.3052714577688195e-16,2.305270873233174e-16,3.785339397311052e-16,5.353271395967309e-16,5.353272753623487e-16,5.35328523140064e-16,5.353283873996059e-16
94,1.6300764929010916e-16,2.3052686432022475e-16,2.30524770079635e-16,2.3052839201205893e-16,2.305304865565353e-16,3.7853377684526835e-16,5.353258267047853e-16,5.353209634925158e-16,5.353293742865239e-16,5.353342382044742e-16
95,1.6300769059358586e-16,2.3052747938072716e-16,2.3052756098443083e-16,2.3052789367500517e-16,2.305278126994376e-16,3.7853427499719755e-16,5.353278238379547e-16,5.35328013336982e-16,5.353287859065761e-16,5.35328597866198e-16
96,1.6300790024042145e-16,2.30528337939568e-16,2.3052503753134714e-16,2.305276282024822e-16,2.30530928925673e-16,3.785338663741866e-16,5.353285511952199e-16,5.353208870496013e-16,5.353269030571679e-16,5.353345679342038e-16
97,1.6300772097481586e-16,2.305276887558093e-16,2.305275474901429e-16,2.3052777078872905e-16,2.3052791205689205e-16,3.785341075230505e-16,5.353279734277962e-16,5.353276453827647e-16,5.353281639234234e-16,5.353284919742523e-16
98,1.630079929684071e-16,2.3052830054677974e-16,2.30525083364949e-16,2.3052792792106747e-16,2.3053114533250676e-16,3.7853447441626886e-16,5.35329019739931e-16,5.353215488533124e-16,5.353281544346439e-16,5.353356258544558e-16
99,1.63007941188248e-16,2.30528270156576e-16,2.3052756726858925e-16,2.3052781179662186e-16,2.305285151974173e-16,3.7853450530250566e-16,5.353291628975747e-16,5.353275306620257e-16,5.353280985012192e-16,5.353297319276045e-16
