Index,C_c_0,C_c_2ws,C_c_ws,C_s_2ws,C_s_ws,S_c_0,S_c_2ws,S_c_ws,S_s_2ws,S_s_ws
10,-3.7876525097086345e-15,1.1980276041480918e-14,-1.4281925274429762e-14,9.822484585231917e-15,1.1226280214432526e-14,-1.0582262753229321e-14,-1.0057249588055313e-14,8.269564096685734e-15,8.829794235600866e-15,-1.1149588544356088e-14
11,-3.776339665271572e-15,-1.4496340471321997e-14,-1.231002150701171e-14,-5.81223305408311e-15,1.3943749611914007e-14,-1.0571131434251227e-14,-6.868256787602175e-15,-1.250885392694389e-14,-1.4532843525293444e-14,-2.080411249401666e-15
12,-3.779773659221385e-15,-1.4224863091165247e-14,-3.30684924191944e-15,1.1133489076167507e-14,3.044459166422152e-15,-1.0585825095325765e-14,-5.361087926694829e-15,5.695612011165551e-15,-3.62125168667446e-15,4.4304857916872893e-16
13,-3.7972618275943964e-15,-5.009651409854378e-15,-3.3068112786333644e-16,1.9096106646410188e-16,-6.3873650438770806e-15,-1.0589006091160854e-14,-9.71138582840757e-17,3.628988915131031e-15,-1.0681582526086217e-14,1.7290040029549905e-15
14,-3.800382773306662e-15,2.5236978379979286e-15,-1.2495354149792868e-14,-1.0271052055286632e-14,-8.850399309436778e-15,-1.0554389096062633e-14,1.6607414789682803e-14,1.1744972539754721e-14,1.6818271277593084e-14,-4.800880745855866e-15
15,-3.784525941356223e-15,2.135106689587853e-14,9.416270931465229e-15,-1.1666947259667952e-14,1.6305332416515923e-14,-1.0591008254800913e-14,9.653369375755857e-15,-1.9549294938663184e-14,8.023380164453163e-15,1.5461987340378527e-14
16,-3.7994041014276365e-15,-3.3693648968974336e-15,-2.8336390507444755e-15,1.1398758036685263e-14,1.7125440405851425e-14,-1.0597196172543898e-14,-6.562310499811553e-15,-1.3621763837052572e-14,8.337198682482328e-15,-3.147382857933445e-15
17,-3.8022503131978754e-15,-4.051266006239743e-15,-8.41834554063583e-15,6.296680556290849e-15,6.344660329127611e-15,-1.0589563755678868e-14,7.701352557291098e-16,-9.515131476650023e-15,-4.429640109610345e-15,3.808261527248643e-15
18,-3.789835739036816e-15,4.779767318755369e-15,4.723244131616903e-15,-2.1495886698932345e-15,2.676022120438623e-15,-1.0575692877023724e-14,3.690482610040759e-15,-1.9336958326714733e-15,1.0447802217004646e-15,1.380889803694587e-14
19,-3.79654326298434e-15,1.0181565646383168e-14,4.099471911808837e-15,2.163965303812198e-15,-6.26443786828228e-15,-1.0581200522581726e-14,1.096862629689522e-15,-7.083679075701628e-15,4.391678486555682e-15,-4.875362182527954e-16
20,-3.794351869877021e-15,-3.342336644083669e-15,-1.0525870551672138e-15,8.109402791973772e-15,-9.190498529796449e-17,-1.0577527849769535e-14,-1.3611375433175504e-14,3.653961169678782e-15,-6.894906501711081e-15,-2.339320424784008e-15
21,-3.800757270836385e-15,1.5701267634820056e-14,-8.359792181211472e-15,-7.328925549329039e-16,-8.217317194145562e-15,-1.058725049680721e-14,8.897787023057766e-15,7.283542773358311e-16,8.032676769715645e-15,-5.667077123789374e-15
22,-3.798490965237868e-15,1.2364920460999155e-14,6.3137449501719194e-15,1.3128034280520467e-14,-2.2397100927631743e-14,-1.0569168476907385e-14,-6.609268049188395e-15,1.6810328144698756e-14,1.3650310599430837e-14,5.98459595702291e-15
23,-3.774970712623929e-15,-7.027305157332386e-16,1.1106171805399669e-14,1.9324829266621514e-14,1.6161026421380046e-15,-1.0586072198684774e-14,-1.3258290043565394e-14,-1.0401716323057935e-14,-6.35169097826439e-15,5.355896377959609e-15
24,-3.789035302776698e-15,1.002386869734326e-14,4.322089413213329e-15,1.0361566066471941e-14,-1.927622460242573e-15,-1.0572369864418505e-14,-6.449009606072011e-15,3.5551560293481144e-15,1.3162124127723988e-14,3.245413669654693e-15
25,-3.80071314335905e-15,-1.502817744196695e-14,-5.29259969634651e-15,2.633241794292814e-15,4.7237799787686264e-15,-1.058321353867204e-14,-9.518160735454695e-16,-5.1865406628741255e-15,-1.397706045871014e-14,8.766171320789213e-15
26,-3.791877239014503e-15,-6.480856415354167e-15,4.1802458634338397e-16,4.356142437500196e-15,1.0450695814440127e-14,-1.0586850859380813e-14,-4.066697228779167e-15,-6.465967835310197e-15,-2.363829152921688e-15,1.3211064198150742e-15
27,-3.7914625857418714e-15,-1.2289882267218984e-14,-1.717632473813321e-15,-1.051194051632439e-15,1.8511267146537303e-14,-1.0589067934869881e-14,2.5832261098810853e-16,-1.3970549217728409e-14,-3.9042399731453025e-15,-7.945156382854646e-15
28,-3.793962798912502e-15,-8.718911453188588e-16,6.610457175141099e-15,9.015388458425641e-15,1.5475909205191578e-15,-1.0578350190727866e-14,-4.717763063574783e-15,8.458423536045118e-16,-5.5992650161873864e-15,-9.984510463005293e-15
29,-3.794391763934905e-15,-1.8213092276836994e-15,8.655564055699231e-15,-3.7555556406759975e-14,2.63839842754565e-14,-1.0576550153359173e-14,3.9916080192832625e-14,-1.4551765040682203e-14,-2.0816251690237834e-15,6.6971812420652476e-15
30,-3.792933223251634e-15,1.8625988659609345e-15,-5.022386362118124e-15,1.3917605850441776e-14,-8.779625464923126e-15,-1.0582977810518322e-14,-8.438270289157532e-15,1.5750500814473033e-14,-8.194148036149671e-15,-5.319374313188738e-15
31,-3.793655077396456e-15,-2.898713664033551e-15,1.0282842305930444e-14,-1.3120169632246799e-14,7.657069943746773e-16,-1.0587145672539612e-14,1.7017597742904223e-14,-6.053025308679817e-15,-4.331912594006078e-15,2.0784860553825308e-14
32,-3.790102277066023e-15,-2.3194040675928815e-15,-2.1539031443577134e-14,-6.783838257639648e-15,5.497184853602386e-15,-1.0581849311402234e-14,3.188857088895959e-15,-7.265927590215392e-15,-4.9226771877651526e-15,-8.40084264836825e-15
