1	5305.473462360003	0.3868812701297544	1.87379368e-06
2	7805.481029040027	0.5691847160268692	1.82250026e-06
3	10305.48813856005	0.7514881285873358	3.10778454e-06
4	12805.49662956003	0.9337916418868291	-1.76797990e-06
5	15305.50491547996	1.116095140232070	2.87922799e-06
6	17805.51310151999	1.298398631293661	1.60813921e-06
7	20305.52115171998	1.480702112449592	-1.10982871e-06
8	22805.52966388001	1.663005627292363	1.32231931e-07
9	25305.53773503997	1.845309109977222	1.49538040e-06
10	27805.54605167999	2.027612610562143	6.39457912e-06
11	30305.55465292000	2.209916131900516	-2.50644342e-06
12	32805.56287560004	2.392219625634330	1.51651030e-06
13	35305.57031839997	2.574523062498018	-4.91687236e-06
14	37805.57838487998	2.756826544840954	-7.79598866e-08
15	40305.58680580002	2.939130053030763	-8.07211344e-07
16	42805.59431383997	3.121433494651719	4.69777190e-06
17	45305.60189184007	3.303736941374734	-7.60477546e-06
18	47805.61043983998	3.486040458830696	4.01441401e-06
19	50305.61834395998	3.668343929334634	8.63299920e-06
20	52805.62623840013	3.850647399132425	-3.96894591e-06
21	55305.63417868004	4.032950872272899	4.86598647e-06
22	57805.64216008001	4.215254348411862	-7.62238519e-06
23	60305.65014939991	4.397557825128903	3.04884011e-06
24	62805.65814812006	4.579861302530434	8.75713629e-06
25	65305.66558663990	4.762164739082306	-2.02581134e-06
26	67805.67373839998	4.944468227644198	3.08327186e-07
27	70305.68253139999	5.126771762966415	-3.15155999e-06
28	72805.69103951997	5.309075277514073	1.20974149e-08
29	75305.69941724009	5.491378782553240	-5.60640825e-06
30	77805.70682788011	5.673682217072023	8.56442405e-06
31	80305.71467868011	5.855985683687197	6.70009499e-07
32	82805.72401604004	6.038289258704591	1.07083719e-06
33	85305.73211375994	6.220592743325924	2.25153443e-06
34	87805.74020735993	6.402896227646975	-5.28860497e-06
35	90305.74758800005	6.585199659977917	3.01218986e-06
36	92805.75537191984	6.767503121716625	-3.37893438e-06
37	95305.76174703998	6.949806480723841	6.87540981e-06
38	97805.76968044012	7.132109953362615	1.96734710e-06
39	100305.7781148799	7.314413462537519	8.86708524e-07
40	102805.7861363999	7.496716941602566	1.41957722e-07
41	105305.7941602000	7.679020420833793	5.68871342e-07
42	107805.8005611598	7.861323781724933	-4.58400958e-06
43	110305.8079968398	8.043627218069895	-4.10704306e-06
44	112805.8151707600	8.225930635326513	2.07452526e-06
45	115305.8229997602	8.408234100352638	3.60043426e-06
46	117805.8307118398	8.590537556852043	-1.95131356e-07
47	120305.8384523202	8.772841015422734	4.48285687e-06
48	122805.8462849998	8.955144480717605	3.08470453e-06
49	125305.8552345997	9.137448027458912	-3.68565313e-06
50	127805.8632337596	9.319751504892575	1.17891205e-07
51	130305.8712540803	9.502054983870461	1.88698194e-06
52	132805.8791219999	9.684358451734297	6.86735439e-07
53	135305.8872622399	9.866661939455953	2.28120084e-06
54	137805.8951474401	10.04896540858013	-2.44523862e-07
55	140305.9032275600	10.23126889191782	-1.15602726e-06
56	142805.9117917597	10.41357241055586	7.66468523e-06
57	145305.9205382397	10.59587594248499	-1.06655206e-06
58	147805.9292837602	10.77817947434473	-6.05705977e-06
59	150305.9381720398	10.96048301661405	-3.53940799e-08
60	152805.9470632401	11.14278655909708	4.72189315e-07
61	155305.9548988400	11.32509002460479	2.40310820e-06
62	157805.9631365602	11.50739351943487	2.45911840e-06
63	160305.9712130799	11.68969700250978	-2.76492326e-06
64	162805.9791141200	11.87200047278895	1.58735928e-06
65	165305.9869772402	12.05430394030343	1.68067992e-06
66	167805.9953141999	12.23660744237026	5.08849260e-06
67	170306.0033533603	12.41891092272125	2.86229855e-08
68	172806.0108003199	12.60121435988849	-1.97740779e-06
69	175306.0185644798	12.78351782018596	-6.55134027e-06
70	177806.0260804802	12.96582126238762	-7.94009526e-07
71	180306.0354634799	13.14812484073265	-1.28165153e-06
72	182806.0445260001	13.33042839570848	4.46453801e-06
73	185306.0537368401	13.51273196149941	-6.01494579e-06
74	187806.0618075999	13.69503544415526	4.96342399e-06
75	190306.0689974400	13.87733886257260	-2.15535006e-06
76	192806.0765176002	14.05964230507761	3.36698844e-06
77	195306.0840885998	14.24194575129000	2.02077017e-06
78	197806.0917654003	14.42424920521695	2.26200060e-06
79	200306.0998445997	14.60655268848778	-3.66269920e-06
80	202806.1073703999	14.78885613140409	-5.17776862e-07
81	205306.1158188799	14.97115964160275	-7.77648403e-06
82	207806.1244114802	15.15346316231180	-5.29700201e-06
83	210306.1317282003	15.33576658998145	7.88257742e-06
84	212806.1392821999	15.51807003495401	-2.98423193e-06
85	215306.1472244002	15.70037350823492	6.34279873e-07
86	217806.1553523999	15.88267699506389	1.58379459e-06
87	220306.1627238001	16.06498042672128	-3.41142020e-06
88	222806.1708229602	16.24728391144750	-2.19940122e-06
89	225306.1787097600	16.42958738068803	-1.92052983e-06
90	227806.1872561995	16.61189089803096	2.31103061e-06
91	230306.1955813196	16.79419439923437	-3.93486133e-06
92	232806.2023074803	16.97649778383996	2.77358442e-06
93	235306.2103997604	17.15880126806463	3.13800416e-06
94	237806.2185616405	17.34110475736442	-3.67744347e-06
95	240306.2261608802	17.52340820563585	2.91436090e-06
96	242806.2336779600	17.70571164791601	2.89841929e-06
97	245306.2426051602	17.88801519302397	-5.14025231e-06
98	247806.2511309594	18.07031870886152	-7.85132246e-06
99	250306.2606929606	18.25262230025912	2.29435082e-06
100	252806.2693398403	18.43492582492637	-3.64087097e-06
101	255306.2783795604	18.61722937823948	2.07610395e-06
102	257806.2881344798	18.79953298370570	4.27381189e-06
103	260306.2972295603	18.98183654105521	1.30333704e-06
104	262806.3038528804	19.16413991816185	-2.65160855e-06
105	265306.3116343201	19.34644337971960	6.75461904e-06
106	267806.3187077596	19.52874678964914	-4.86248612e-06
107	270306.3265204800	19.71105025348754	6.01440195e-07
108	272806.3343985197	19.89335372208999	2.10168017e-06
109	275306.3427551996	20.07565722559480	-6.60437147e-06
110	277806.3510772002	20.25796072657084	6.07495717e-06
111	280306.3586316399	20.44026417157565	-6.31386385e-06
112	282806.3669710399	20.62256767382054	-1.33788874e-06
113	285306.3754503599	20.80487118626883	-7.22851190e-06
114	287806.3846466004	20.98717475099470	4.82219504e-06
115	290306.3936037201	21.16947829828483	1.71784352e-06
116	292806.4014262790	21.35178176284158	7.02840301e-06
117	295306.4093064791	21.53408523160025	-5.87982265e-06
118	297806.4163001599	21.71638863571378	-6.72148684e-06
119	300306.4242012802	21.89869210599852	7.73462297e-06
120	302806.4321282807	22.08099557817099	3.06226670e-06
121	305306.4405964797	22.26329908980810	-4.03334097e-07
122	307806.4489189997	22.44560259082173	5.11426335e-06
123	310306.4583941201	22.62790617588518	1.41653049e-06
124	312806.4669514000	22.81020969401711	-5.42484325e-07
125	315306.4755149203	22.99251321260635	-6.34260050e-06
126	317806.4838206801	23.17481671239741	-7.96863127e-06
127	320306.4921671602	23.35712021515897	3.01327843e-07
128	322806.5002359995	23.53942369767426	-4.17931040e-06
129	325306.5085066002	23.72172719490192	4.33546976e-07
130	327806.5175422009	23.90403074791438	-5.39234450e-07
131	330306.5263816799	24.08633428662584	-2.86913316e-06
132	332806.5351963990	24.26863782353178	2.27957676e-07
133	335306.5436085195	24.45094133107924	7.61518865e-07
134	337806.5520667201	24.63324484198710	7.41362496e-06
135	340306.5594077593	24.81554827143071	-1.10844964e-06
136	342806.5677303196	24.99785177244680	6.00659931e-06
137	345306.5762691612	25.18015528923534	-5.47040726e-06
138	347806.5850650402	25.36245882476745	2.25970290e-06
139	350306.5937631599	25.54476235317008	9.45811292e-06
140	352806.6008211200	25.72706576197100	3.02109350e-08
141	355306.6091290403	25.90936926192073	5.44273111e-06
142	357806.6194434394	26.09167290818474	-4.76883598e-06
143	360306.6270942798	26.27397636021852	7.30189703e-06
144	362806.6343486402	26.45627978334136	5.19578931e-06
145	365306.6418638404	26.63858322548475	-4.45264018e-06
146	367806.6496205605	26.82088668523982	5.89544062e-06
147	370306.6570304399	27.00319011970299	1.13300783e-06
148	372806.6656924396	27.18549364547239	-5.60512149e-07
149	375306.6754138801	27.36779724849711	7.67856796e-06
150	377806.6825145200	27.55010066041014	-4.78536365e-06
151	380306.6897728396	27.73240408382132	4.93054857e-06
152	382806.6988878806	27.91470764262698	-4.22015384e-06
153	385306.7070843598	28.09701113445005	5.81017745e-06
154	387806.7152344796	28.27931462289256	2.37561341e-07
155	390306.7235111603	28.46161812056355	-3.55556265e-06
156	392806.7320233210	28.64392163540622	-8.12333451e-07
157	395306.7386175602	28.82622501039178	-1.98932158e-06
158	397806.7458620399	29.00852843279441	1.57640529e-06
159	400306.7534287995	29.19083187869705	-4.40814997e-06
160	402806.7612297605	29.37313534167830	7.09424608e-06
161	405306.7688143605	29.55543878888173	2.71692212e-07
162	407806.7759492396	29.73774220329168	-4.92285299e-08
163	410306.7832588801	29.92004563044599	1.56479230e-06
164	412806.8146876798	30.10235081639631	6.17376947e-06
165	415308.7753202401	30.28479668211794	-2.03452499e-06
166	417808.8068650400	30.46710187652779	-6.35721800e-06
167	420308.8158055604	30.64940542260726	-1.30508784e-06
168	422808.8255413599	30.83170902667894	-5.02383358e-06
169	425308.8342064809	31.01401255267546	2.32026611e-06
170	427808.8424751206	31.19631604976080	-8.89824361e-07
171	430308.8510663598	31.37861957037007	-4.99918259e-06
172	432808.8591509999	31.56092305403736	2.05537950e-06
173	435308.8676336394	31.74322656672789	-1.65250500e-07
174	437808.8747536812	31.92552998005534	-4.03131914e-06
175	440308.8816680808	32.10783337838762	4.14465961e-06
176	442808.8900406399	32.29013688305046	-7.94151690e-06
177	445308.8980516008	32.47244036134494	3.23679666e-06
178	447808.9074975999	32.65474394428420	-4.54272894e-06
179	450308.9147872808	32.83704736998219	5.95656965e-06
180	452808.9216267587	33.01935076285096	1.91694354e-06
181	455308.9299322004	33.20165426261968	2.88294611e-06
182	457808.9382248793	33.38395776145783	-4.26323533e-06
183	460308.9454911200	33.56626118544685	-1.93882943e-06
184	462808.9531239598	33.74856463616834	7.51543103e-06
185	465308.9601416806	33.93086804203443	6.65449765e-06
186	467808.9673066803	34.11317145864077	-4.48117096e-06
187	470308.9743393991	34.29547486560148	7.12283886e-06
188	472808.9823798398	34.47777834604555	2.34540021e-06
189	475308.9903373992	34.66008182044642	2.82894320e-06
190	477808.9969414396	34.84238519614651	-6.76380691e-06
191	480309.0051546401	35.02468868918865	6.22924831e-06
